,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
96,"['tumhara', 'result', 'decide', 'nahi', 'karta', 'hai', 'ki', 'tum', 'loser', 'ho', 'ki', 'nahi', 'tumhari', 'koshish', 'decide', 'karti', 'hai', 'sushant', 'sir', 'chichore']",2020-06-14T10:47:32Z,0.0
44,"['die', 'love', 'failure', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:47:36Z,0.09166666666666665
124,"['favorite', 'actor']",2020-06-14T10:47:45Z,0.5
64,"['watch', 'film', 'pkms', 'dhoni', 'great', 'actor', 'love', 'pakistan', 'rest', 'peace']",2020-06-14T10:47:46Z,0.65
275,"['unbelievable', 'good', 'bollywood']",2020-06-14T10:47:51Z,0.22499999999999998
292,"['im', 'break', 'miss', 'u', 'sushant', 'prayer', 'pakistan']",2020-06-14T10:47:55Z,0.0
156,"['rest', 'peace', 'dear']",2020-06-14T10:49:21Z,0.0
191,"['love', 'film', 'film', 'lot', 'film', 'great', 'great', 'actor', 'tooa', 'nice', 'human']",2020-06-14T10:49:37Z,0.54
290,"['yeh', 'hum', 'pe', 'bhot', 'kharab', 'guzra', 'duniya', 'se', 'anmol', 'tarin', 'log', 'chale', 'gai']",2020-06-14T10:49:38Z,0.0
165,"['may', 'soul', 'rest', 'peace', 'sushantvery', 'sad', 'news']",2020-06-14T10:49:55Z,-0.5
99,"['akhir', 'kyn']",2020-06-14T10:49:58Z,0.0
43,"['im', 'bangladesh', 'im', 'big', 'fan', 'rest', 'peace']",2020-06-14T10:50:08Z,0.0
386,"['unbelievable', 'howcome', 'motivator', 'enthusiastic', 'optimistic', 'could', 'commit', 'suicide', 'plz', 'rip', 'heartbreaking', 'news']",2020-06-14T10:50:37Z,0.175
137,"['rest', 'peace']",2020-06-14T10:50:38Z,0.0
199,"['miss', 'u', 'sushant', 'singh', 'rajput', 'dhoni']",2020-06-14T10:50:56Z,0.0
63,"['rip', 'sushant']",2020-06-14T10:51:33Z,0.0
139,"['cant', 'believe']",2020-06-14T10:51:39Z,0.0
268,"['rip', 'thalapathy', 'fan', 'tamilnadu']",2020-06-14T10:51:52Z,0.0
374,"['itna', 'jhatka', 'corona', 'sun', 'kar', 'bhi', 'nahi', 'laga', 'tha', 'jitna', 'sushant', 'ka', 'sun', 'kar', 'laga', 'ek', 'favorite', 'actor', 'chala', 'gaya']",2020-06-14T10:51:57Z,0.5
200,"['miss', 'u', 'rip']",2020-06-14T10:52:05Z,0.0
176,"['rest', 'peace']",2020-06-14T10:52:32Z,0.0
347,"['really', 'miss']",2020-06-14T10:52:33Z,0.2
3,"['incident', 'basic', 'reminder', 'fame', 'money', 'cant', 'give', 'everlasting', 'happiness', 'rip', 'sushant', 'singh']",2020-06-14T10:52:39Z,0.35
93,"['news', 'channel', 'waalon', 'ko', 'din', 'tak', 'thyohaar', 'manaane', 'ka', 'mokaa']",2020-06-14T10:52:44Z,0.0
327,"['sad', 'bangladesh', 'india', 'really', 'lose', 'many', 'legend']",2020-06-14T10:53:15Z,0.06666666666666667
221,"['really', 'awesome']",2020-06-14T10:53:33Z,1.0
82,"['rip', 'unforgettable', 'actor']",2020-06-14T10:53:55Z,0.8
9,"['main', 'relevant', 'question', 'commit', 'suicide', 'question', 'fellow', 'fan', 'citizen']",2020-06-14T10:54:25Z,0.2833333333333333
207,"['really', 'sad', 'yaar']",2020-06-14T10:55:03Z,-0.5
155,"['cant', 'believe', 'till', 'nowone', 'best']",2020-06-14T10:55:19Z,1.0
8,"['mental', 'depression', 'sad', 'let', 'talk', 'openly', 'always', 'help', 'someone', 'truly', 'sad', 'shock']",2020-06-14T10:55:34Z,-0.275
406,"['leave', 'u', 'grief']",2020-06-14T10:55:41Z,-0.8
1,"['last', 'movie', 'chichhoree', 'state', 'suicide', 'solution', 'problem']",2020-06-14T10:55:52Z,0.0
102,['rip'],2020-06-14T10:55:54Z,0.0
192,['miss'],2020-06-14T10:56:31Z,0.0
219,"['cant', 'believe']",2020-06-14T10:56:39Z,0.0
147,['ufff'],2020-06-14T10:56:43Z,0.0
373,"['suicide', 'never', 'answer', 'talented', 'person', 'topper', 'aieee', 'exam', 'great', 'actor', 'still', 'couldnt', 'face', 'challenge', 'life', 'miss', 'sadden', 'news']",2020-06-14T10:56:47Z,0.75
252,"['one', 'favorite', 'condolence', 'pakistan']",2020-06-14T10:56:48Z,0.5
322,"['cant', 'believe', 'morei', 'rly', 'like', 'n', 'especially', 'smile', 'talented', 'actormay', 'soul', 'rip', 'first', 'danish', 'n', 'sushant', 'talented', 'people', 'r', 'die']",2020-06-14T10:56:52Z,0.5625
