Name,Comment,tone
Tofik Khan,किसानो को भी बिरयानी खिलाओ ओर शाहीन बाग बनादो । लगे रहो देश को बरबाद करने के लिए।,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manoj Kumar,Ravish sir me aapka bahut BDA fan   hu.. kyonki AAP ek sachche patrakaar h aur kisi ghatiya taakat k aage nhi jhukte... Salute to you sir..,{'document_tone': {'tones': []}}
serene soul mate,"thik huwa bihariyo ko,,,phir bhi vote to denge chaddi gangs ko  hi,,,,,jesa boya wahi paoge",{'document_tone': {'tones': []}}
Mohd Nawaz,I m very very very like you,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.991442, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Navi Mohammad,Ravish sir I salute you,{'document_tone': {'tones': []}}
A 2 Z Services,Modi hataao karona bhagaao,{'document_tone': {'tones': []}}
Ritesh Rocks,Kya Ek AANDOLAN(strike) GODI MEDIA ko bhagane k liye bi karna chahiye hame?? 🤔🤔🤔🤔,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Mohd Nawaz,Shari ravish kumar you are very very very very very very very very very very very very very very very very very very very very very very very very very very nice talking,"{'document_tone': {'tones': [{'score': 0.764019, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.999364, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Sk Jishan,Please tell about bengal farmers income,"{'document_tone': {'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
amir KHAN,Kha nhi ja sakta... Balki sudhir ji ne bol diya hai..Lagta hai vo anaaj nhi khate hai balki modi ji kr joote chaat kar pet bharte hain,{'document_tone': {'tones': []}}
MS Chahar,You are most cheater one ☝,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Kaushal Kishore Singh,Kishan Jag Jawan Jag।youth Jag सेवादार जग जागो नहीं तो मोदी लूट के जीवान लूटी ले जवा जी।,{'document_tone': {'tones': []}}
Mohd Akram mansoori,Good job sri ji,"{'document_tone': {'tones': [{'score': 0.678757, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
MS Chahar,On name of corona making fool,"{'document_tone': {'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Bipul Kumar,Public ager government property ko nasht kare to use asulia jaati hai or poster lagai jati hai. (for- UP govt.)<br>Jab Government hai road ko Tor de tab uska bharpai kon karega?,"{'document_tone': {'tones': [{'score': 0.779803, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Public ager government property ko nasht kare to use asulia jaati hai or poster lagai jati hai.', 'tones': [{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': '(for- UP govt.)<br>Jab', 'tones': []}, {'sentence_id': 2, 'text': 'Government hai road ko Tor de tab uska bharpai kon karega?', 'tones': []}]}"
Wakil Ansary,Feku ko biswas nehi karna,{'document_tone': {'tones': []}}
Animesh Pratihari,Mein kisan ko saath hun,{'document_tone': {'tones': []}}
Wakil Ansary,Modi khamand ko torna chahiye,{'document_tone': {'tones': []}}
adarsh study classes,किसान है तो सरकार है..  शायद सरकार को यही नही पता है ...,{'document_tone': {'tones': []}}
Lazarus Zoolander,India will remember this Person &quot;Ravish Kumar&quot; for his true journalism.<br>And so all his crew members.,"{'document_tone': {'tones': [{'score': 0.70647, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.965244, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'India will remember this Person &quot;Ravish Kumar&quot; for his true journalism.<br>And', 'tones': [{'score': 0.805869, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'so all his crew members.', 'tones': [{'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Wakil Ansary,We support farmers,"{'document_tone': {'tones': [{'score': 0.535363, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Mohd Ahmad,Kisan jida bad,"{'document_tone': {'tones': [{'score': 0.628261, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
A 2 Z Services,Ambani aage jaake modi ka gun khaayega,"{'document_tone': {'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
atar kaur,रवीश जी कल भी कुछ नही होगा सरकार कानून वापिस नही करेगी सरकार अंहकार आन्दोलन को बदनाम करने की कोशिश कर रही है बाकी सभी हथकंडे अपनाए जाएंगे हो सकता है सुप्रीम कोर्ट से कहा कर उठाने का काम करवाने का काम करें किसानों को उकसा कर दंगा करवाने और भी बहुत कुछ कर सकती हैं सरकार आन्दोलन कार्डियो को बहुत सावधानी बरतनी चाहिए,{'document_tone': {'tones': []}}
Proud to be an indian.,Aur krpiya jisko comment na pasand na aaye ho to ignore karo. It&#39;s my &quot;personal liberty&quot; like Kunal kamra and Munnvar Rana.....,"{'document_tone': {'tones': [{'score': 0.582954, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.616216, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Aur krpiya jisko comment na pasand na aaye ho to ignore karo.', 'tones': [{'score': 0.732098, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'It&#39;s my &quot;personal liberty&quot; like Kunal kamra and Munnvar Rana.....', 'tones': []}]}"
Imran Khan,Ravish ji aaj to ap thode khus hojaye ye des aaj apne lok tanter ke liye mil kar ladraha he,{'document_tone': {'tones': []}}
Joy Demongo,jai aandanta ki,{'document_tone': {'tones': []}}
Rekibur Zaman,Salam Ravish sir,{'document_tone': {'tones': []}}
sunil ahuja,Sabse bade besharam ye gujrati Ambani.... Adani.... Aur aur BJP ke chote mote mantri  har,{'document_tone': {'tones': []}}
🃏joker . true media.,Ravish Kumar fans hit like👍,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Sunny S,Support farmers,"{'document_tone': {'tones': [{'score': 0.535363, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
MS Chahar,This type you are not journalists,{'document_tone': {'tones': []}}
rohit,Stop vote bank politics and start taxing agricultural income from rich farmers,{'document_tone': {'tones': []}}
And You!,Godi media ko dekh rahe the jaha dol aur jilam jila jase gano ka basant chal raha h aur is media ko dekh kar udasi ho gaya kisko dekhe ?<br>Ham bhi kisi naye categri ke bhakt se .....,{'document_tone': {'tones': []}}
Proud to be an indian.,"Acha dalal Gandhi chatukar journalist, shantipurna chal raha hai protest. Jara utar road pe dekh jake jara. Jaise JNU ke  bike hue liberandu ko bachane ke liye gaya tha waise hi utar na. Ja dekh kaise hooliganism kar rahe hai Khalistan ke flags dikhaye ja rahe hai. Kaise jnu ke life time student apna dhanda pani leke gane bajane aur bhik mangane pahuch gaye hai.<br><br>Aur ab Rahul Gandhi aur Priyanka Vadra ko nahi dhundh raha hai be tu. Waise to bahot short video chala raha tha khud ke episode me Rahul Gandhi ka. Ab uske holidays ka video nahi banayega be chatukar. <br><br>Aise bike hue journalist salo me paida hote hai. Aise vicious journalist bahot kam hai. Atleast baki sab journalist ke bare me pata hai unki reporting dekh ke samajh me aata hai ki wo kya kar rahe hai.<br><br>Par ye randitv ka journalist unse bhi jayda dangerous. Bahot sharply apna agenda chalata hai.<br><br>Jab umar Khalid, JNU aur liberanduki bat aayegi tab jor shor se chalayega Usmani ke jaise reporting. Aur jaha inn kutto ki galti sabit hui ussi waqt unemployment, inflation ka randi rona chalu ho jata hai. <br><br>Wah re bike hue dalal journalist. Jara to sharam karo. <br><br>Waise aajkal tumhare favourite Faizan musthfa nahi dikh raha hai. Payment clear nahi ki hai kya.....😂😂😂😂😂","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Acha dalal Gandhi chatukar journalist, shantipurna chal raha hai protest.', 'tones': []}, {'sentence_id': 1, 'text': 'Jara utar road pe dekh jake jara.', 'tones': []}, {'sentence_id': 2, 'text': 'Jaise JNU ke  bike hue liberandu ko bachane ke liye gaya tha waise hi utar na.', 'tones': []}, {'sentence_id': 3, 'text': 'Ja dekh kaise hooliganism kar rahe hai Khalistan ke flags dikhaye ja rahe hai.', 'tones': []}, {'sentence_id': 4, 'text': 'Kaise jnu ke life time student apna dhanda pani leke gane bajane aur bhik mangane pahuch gaye hai.<br><br>Aur ab Rahul Gandhi aur Priyanka Vadra ko nahi dhundh raha hai be tu.', 'tones': []}, {'sentence_id': 5, 'text': 'Waise to bahot short video chala raha tha khud ke episode me Rahul Gandhi ka.', 'tones': []}, {'sentence_id': 6, 'text': 'Ab uske holidays ka video nahi banayega be chatukar.', 'tones': []}, {'sentence_id': 7, 'text': '<br><br>Aise bike hue journalist salo me paida hote hai.', 'tones': [{'score': 0.510315, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 8, 'text': 'Aise vicious journalist bahot kam hai.', 'tones': []}, {'sentence_id': 9, 'text': 'Atleast baki sab journalist ke bare me pata hai unki reporting dekh ke samajh me aata hai ki wo kya kar rahe hai.<br><br>Par ye randitv ka journalist unse bhi jayda dangerous.', 'tones': []}, {'sentence_id': 10, 'text': 'Bahot sharply apna agenda chalata hai.<br><br>Jab umar Khalid, JNU aur liberanduki bat aayegi tab jor shor se chalayega Usmani ke jaise reporting.', 'tones': []}, {'sentence_id': 11, 'text': 'Aur jaha inn kutto ki galti sabit hui ussi waqt unemployment, inflation ka randi rona chalu ho jata hai.', 'tones': []}, {'sentence_id': 12, 'text': '<br><br>Wah re bike hue dalal journalist.', 'tones': []}, {'sentence_id': 13, 'text': 'Jara to sharam karo.', 'tones': []}, {'sentence_id': 14, 'text': '<br><br>Waise aajkal tumhare favourite Faizan musthfa nahi dikh raha hai.', 'tones': []}, {'sentence_id': 15, 'text': 'Payment clear nahi ki hai kya.....😂😂😂😂😂', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Nrj P,BJP ne Hyderabad me gus kar  AIMIM ki maa chod di....,{'document_tone': {'tones': []}}
Animesh Mandal,Opposition leaders should learn from Tejaswi who is working on ground not working from twitter. People should see opposition working on the ground. Come on road. People will trust you only if you show the fighting spirit. The problem what I see with opposition is they sleep all years round and at the time of elections start blaming Modi. Damn it. This won&#39;t work.,"{'document_tone': {'tones': [{'score': 0.568409, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687117, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.714073, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.807431, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Opposition leaders should learn from Tejaswi who is working on ground not working from twitter.', 'tones': [{'score': 0.59469, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'People should see opposition working on the ground.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Come on road.', 'tones': []}, {'sentence_id': 3, 'text': 'People will trust you only if you show the fighting spirit.', 'tones': [{'score': 0.548299, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'The problem what I see with opposition is they sleep all years round and at the time of elections start blaming Modi.', 'tones': [{'score': 0.71497, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 5, 'text': 'Damn it.', 'tones': [{'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 6, 'text': 'This won&#39;t work.', 'tones': []}]}"
sunil ahuja,Ravishji. Sirf BJP ke modi... Amit... Nadda.. Khatar.. Nirmala hi besharam nai,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ravishji.', 'tones': []}, {'sentence_id': 1, 'text': 'Sirf BJP ke modi... Amit... Nadda.. Khatar.. Nirmala hi besharam nai', 'tones': []}]}"
Sana Azizul,Good indian kisan,"{'document_tone': {'tones': [{'score': 0.652341, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
SHAIL KUMAR YADAV,अब ये लड़ाई कारपोरेट वर्सेस किसानों की हो गयी है। सरकार खुले तौर पर कारपोरेट के साथ है।,{'document_tone': {'tones': []}}
Anand Yadav,Sir in India there may not be problems of donors. But the problem is where to donate and tracking donors. I made declaration of donating my organs in 1984 in AIIMS but no one has contacted me for about 34 years about my health and my where about. A system should be developed by Govt or orgnisations to track the would be doners and their health.,"{'document_tone': {'tones': [{'score': 0.696954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.912653, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sir in India there may not be problems of donors.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'But the problem is where to donate and tracking donors.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'I made declaration of donating my organs in 1984 in AIIMS but no one has contacted me for about 34 years about my health and my where about.', 'tones': [{'score': 0.540262, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.534455, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 3, 'text': 'A system should be developed by Govt or orgnisations to track the would be doners and their health.', 'tones': [{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
ajay kumar,"Is Ayurveda ka bhi alag hi hisab hai, Rajiv  Dixit kahete the kitchen hi dawkhana hai, yeh bhi suna hai ki Ayurveda rog mitata hai aur allopathy sirf lakshan dabati hai. Ab Ayurveda surgery bhi karega.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Is Ayurveda ka bhi alag hi hisab hai, Rajiv  Dixit kahete the kitchen hi dawkhana hai, yeh bhi suna hai ki Ayurveda rog mitata hai aur allopathy sirf lakshan dabati hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Ab Ayurveda surgery bhi karega.', 'tones': []}]}"
MS Chahar,It is your income way,{'document_tone': {'tones': []}}
Saransh (maa❤️paa),Indian log bahut sahanshil hote hai. Par ab ye gov har chij ko chin lena chahti hai. Isliye log bhadak gaye hai,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Indian log bahut sahanshil hote hai.', 'tones': [{'score': 0.610955, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Par ab ye gov har chij ko chin lena chahti hai.', 'tones': []}, {'sentence_id': 2, 'text': 'Isliye log bhadak gaye hai', 'tones': []}]}"
MS Chahar,You selling add ➕,"{'document_tone': {'tones': [{'score': 0.542111, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Ah Singh,Protests on Top Gear !,"{'document_tone': {'tones': [{'score': 0.601586, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
suvidha suvidha,Telangana Election Kyu Nahi cover kiya 🤔<br>Bez BJP Performance is Good 😀,"{'document_tone': {'tones': [{'score': 0.649289, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Sanjay Tiwari,जो जो समयमान लोटाना चाहता है<br>लोटा दो<br>कोई फर्क नहीं पड़ता<br>।<br>अच्छा अवसर है,{'document_tone': {'tones': []}}
NoAnarchy,Ye dislike wale bhi ab Arnab ko waqt nahi dete. Ravish ko sunn ne aa jate hai.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ye dislike wale bhi ab Arnab ko waqt nahi dete.', 'tones': []}, {'sentence_id': 1, 'text': 'Ravish ko sunn ne aa jate hai.', 'tones': []}]}"
bharath jathan,"Bjp should have not touched anything related to farmers , if this crisis is not managed properly it will finish BJP party , Punjabi n harayani people r very daring n hardworking n will go to any extent for justice.","{'document_tone': {'tones': [{'score': 0.697104, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sanjiv Kumar,Pehle to mtv baay sune haan yeh kisno ki madad kr rahe ho eski liye i ka bbt bht dhanwad lekin khalsa aid or kisano ne itna jada intezam kr rkha hai ki jo lathi vrsa rahe the police wale unko v lamger skha rahe the kisan,{'document_tone': {'tones': []}}
Neha Sawant,Hats of to the spirit of Punjab,{'document_tone': {'tones': []}}
upin,"<a href=""https://www.youtube.com/watch?v=UIgPHweIsDg&amp;t=6m42s"">6:42</a> I wished she was the PM instead","{'document_tone': {'tones': [{'score': 0.770082, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.51064, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '<a href=""https://www.youtube.com/watch?v=UIgPHweIsDg&amp;t=6m42s"">6:42</a>', 'tones': []}, {'sentence_id': 1, 'text': 'I wished she was the PM instead', 'tones': [{'score': 0.78795, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Adil Ibrahim,Ravish sir is not a journalist but a university of journalism,{'document_tone': {'tones': []}}
Sanjay Tiwari,ना मंडी खत्म होगी <br>MSP खत्म नहीं होगी<br>ना private में MSP से कम में<br>कोई भी खरीद सकेगा<br>लिख के दो तो सरकार तैयार<br>अब नया बहाना Ordinance लेकर आओ<br>।<br>किसान भाई  सच सच बताओ<br>किस के इशारे पर --------  ?,{'document_tone': {'tones': []}}
sarafat khan,U r excellent ravish kumar 🌺🌺🌺🌺🌺,{'document_tone': {'tones': []}}
Saleem Khan,Bharat ki har Janata se meri appeal hai ki vah kisan Bhai Ka sath de Ravi bhai good job,{'document_tone': {'tones': []}}
Simmba's life #GSD,Pliz subscribe,"{'document_tone': {'tones': [{'score': 0.519176, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Nexstar store,Jai kisan🇮🇳🚩👨🏽‍🌾💪✊,"{'document_tone': {'tones': [{'score': 0.54617, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Katha Kirtan,Ravish Kumar Ji 👍🏻🙏❤️ Is the Biggest Example of Honesty,"{'document_tone': {'tones': [{'score': 0.778385, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
NEXUS is UNBROKEN,Ravish ranjan sukla ji ko namashkar🙏🏼,{'document_tone': {'tones': []}}
Sartaj sartaj Ahmad,Bill wapas lo,{'document_tone': {'tones': []}}
Pankaj Pardeshi,जय जवान जय किसान 🙏🏻,{'document_tone': {'tones': []}}
Navjot Singh,Jeenda reh mittra,{'document_tone': {'tones': []}}
rekha kumar,"Ban EVM, automatically bjp will perish","{'document_tone': {'tones': [{'score': 0.533975, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Bindeshwari Yadav,सभी अवार्ड रवीश कुमार को मिलना चाहिए,{'document_tone': {'tones': []}}
fun cooking,aa gaya rahul gandhi da chamcha,{'document_tone': {'tones': []}}
Abdul Rouf,haiwaan v/s kisaan,{'document_tone': {'tones': []}}
Fatima Trinidade,Jo bhi ho Modi ki akad se ek baat achchi hai....HUMARI EKTA ....jo woh todna chahta tha aur zyada mazboot ho gaya,{'document_tone': {'tones': []}}
amol patil,Jab tak Todenge Nahin tab tak maanege Nahin 🇮🇳🙏,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manisha Tilekar,9th pass Tejswi yadav ask him to get corruption money from ur father &amp; feed the farmers until they finish their Dharna get some blessings,"{'document_tone': {'tones': [{'score': 0.547393, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Techi Dol,Only one and true news channel  now a days in indian media.,"{'document_tone': {'tones': [{'score': 0.580997, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Ajay Rana Haryanvi,Jai jaat jai haryana,{'document_tone': {'tones': []}}
Ajay Rana Haryanvi,Jai jawan jai kisan,{'document_tone': {'tones': []}}
manjit malhari,Salute to you Sir,{'document_tone': {'tones': []}}
Ram Prakash Kain,अगर सरकार तीनों किसान विरोधी बिलों को वापिस नहीं लेती है तो ये बिल सरकार के ताबूत में आखिरी कील साबित होगें शायद हवा का रुख नहीं समझ पा रही है।,{'document_tone': {'tones': []}}
Joe King,Sikh community is blessing to India. I just love there philanthropy work,"{'document_tone': {'tones': [{'score': 0.938746, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.966403, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sikh community is blessing to India.', 'tones': [{'score': 0.891478, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'I just love there philanthropy work', 'tones': [{'score': 0.95291, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
shankar kumar,Kissan ke support me ji jan laga dena ha,{'document_tone': {'tones': []}}
anwar Khan,Salam sir ji,{'document_tone': {'tones': []}}
Jatav 🇮🇳,"<a href=""https://www.youtube.com/watch?v=UIgPHweIsDg&amp;t=17m45s"">17:45</a> 🙏","{'document_tone': {'tones': [{'score': 0.671096, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
shankar kumar,Good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Anil Rathod,4 th pillar of india........sallut....Ravish kumar,{'document_tone': {'tones': []}}
Michael Kumar,"Well done sir,,","{'document_tone': {'tones': [{'score': 0.530103, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Jatav 🇮🇳,Indian Youth नोट कर रख लो<br>ये लडाई बहुत लम्बी चलेगी<br>तैयार रहे किसानो का साथ खड़े होकर लडाई लडने के लिए,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manu KK,DeshDrohi Modi Sarkaar.....Desh  Bechne wali Modi Sarkaar Murdabaad. Desh Bachao ...Modi ko Bhagao.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'DeshDrohi Modi Sarkaar.....Desh  Bechne wali Modi Sarkaar Murdabaad.', 'tones': []}, {'sentence_id': 1, 'text': 'Desh Bachao ...Modi ko Bhagao.', 'tones': []}]}"
Kalam Khan,Godi media must abuse to see the View of Crowd.,"{'document_tone': {'tones': [{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Nikka Rapper,Save our farmers.... Without farmers we r nothing... Kisan ekta zindabad..... Modi and ambani r mad..,"{'document_tone': {'tones': [{'score': 0.850642, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Asif Ansari,Sir aapki patrakaar Tak ko Mera pura Parivar Salam karta hai,{'document_tone': {'tones': []}}
serene soul mate,"ek baat to saaf malum pad gayi, pure India me jigar sirf punjabiyo ke paas hai banki,,,modi gang ke bhakt... veer G wahe guru ji khalsa wahe guru ki fateh,,,, Jo bole so nihaal........sat shree akal",{'document_tone': {'tones': []}}
MrRickytoor,Honest journalism!!  👏,"{'document_tone': {'tones': [{'score': 0.564965, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Asif Ansari,Very good sir,"{'document_tone': {'tones': [{'score': 0.815509, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
BIR_jass,Real Media,"{'document_tone': {'tones': [{'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
mary shakeena,Annadatta 🙏,"{'document_tone': {'tones': [{'score': 0.697264, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Fun Fact,Please help Kangana she needs dog bite vaccine,"{'document_tone': {'tones': [{'score': 0.649592, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Ritika Ekoshia,Lage raho kisan hum jawan ki family bui kisan ki family ke sath h,{'document_tone': {'tones': []}}
priyanka deotarse,We always support farmers.<br>Farmers have shown they are stronger and will fight for democracy.,"{'document_tone': {'tones': [{'score': 0.67296, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
Mohd Shakir,Aisa kabhi socha bhi nahi hoga modi ji ne,{'document_tone': {'tones': []}}
vijay surendran,feku will not stop till he destroys this nation ..,"{'document_tone': {'tones': [{'score': 0.645404, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Jatav 🇮🇳,"<a href=""https://www.youtube.com/watch?v=UIgPHweIsDg&amp;t=9m42s"">9:42</a> गुरु दा लंगर 🙏","{'document_tone': {'tones': [{'score': 0.671096, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Vakil Ansari,EVM mashin Ben krao,{'document_tone': {'tones': []}}
