,message,created_time,sentiment
542,"['say', 'watch', 'horror', 'movie', 'lot']",2020-06-14T10:38:51+0000,0.0
543,"['condolence', 'family']",2020-06-14T10:39:02+0000,0.0
544,"['heart', 'break', 'rest', 'peace', 'grief', 'condolence', 'family', 'much', 'love', 'pakistan']",2020-06-14T10:39:07+0000,-0.15000000000000002
545,['mg'],2020-06-14T10:40:22+0000,0.0
546,['rip'],2020-06-14T10:40:26+0000,0.0
547,['sad'],2020-06-14T10:40:37+0000,-0.5
548,"['honestly', 'news', 'leave', 'u', 'shock', 'speechless', 'brilliant', 'actor', 'sushantsinghrajput', 'show', 'face', 'problem', 'chichore', 'couldnt', 'imagine', 'pain', 'go', 'may', 'god', 'give', 'strength', 'family']",2020-06-14T10:41:19+0000,0.75
549,"['great', 'actor', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:41:31+0000,0.8
550,['rip'],2020-06-14T10:41:51+0000,0.0
551,"['sad', 'news']",2020-06-14T10:41:55+0000,-0.5
552,['rip'],2020-06-14T10:42:16+0000,0.0
553,"['om', 'shantie', 'sushant', 'singh', 'rajput', 'condoleances', 'relative']",2020-06-14T10:42:58+0000,0.0
554,"['rip', 'shushant', 'shing']",2020-06-14T10:43:12+0000,0.0
555,['rip'],2020-06-14T10:43:38+0000,0.0
556,"['really', 'sad', 'may', 'soul', 'rip']",2020-06-14T10:43:40+0000,-0.5
557,"['rip', 'bollywood', 'face', 'great', 'loss', 'yearfirst', 'irfan', 'khan', 'rishi', 'kapoor', 'among', 'sajid', 'wajid', 'n', 'sushant']",2020-06-14T10:44:09+0000,0.8
558,"['rip', 'condolence', 'family']",2020-06-14T10:44:38+0000,0.0
559,"['rip', 'sishant']",2020-06-14T10:44:55+0000,0.0
560,"['indeed', 'sad', 'newsyesterday', 'indian', 'make', 'fun', 'shahid', 'afridi']",2020-06-14T10:45:42+0000,-0.1
561,"['sad', 'news', 'young', 'rip']",2020-06-14T10:45:45+0000,-0.2
562,"['unbelievable', 'life', 'unpredictable', 'one', 'never', 'imagine', 'whats', 'go', 'mind', 'kind', 'battle', 'someone', 'face', 'inside', 'money', 'look', 'fame', 'everything', 'seem', 'useless', 'dont', 'inner', 'peace', 'happiness', 'life', 'handsome', 'charm', 'talented', 'actor', 'miss', 'forever', 'rest', 'peace']",2020-06-14T10:45:45+0000,0.19791666666666666
563,"['shouldnt', 'happen', 'ala']",2020-06-14T10:46:04+0000,0.0
564,"['om', 'shanti']",2020-06-14T10:46:27+0000,0.0
565,['rip'],2020-06-14T10:47:59+0000,0.0
566,['sorry'],2020-06-14T10:49:05+0000,-0.5
567,['really'],2020-06-14T10:49:27+0000,0.2
568,"['unbelievable', 'shock', 'rip']",2020-06-14T10:50:59+0000,-0.25
569,"['rip', 'suicide']",2020-06-14T10:51:26+0000,0.0
570,['loss'],2020-06-14T10:52:18+0000,0.0
571,['tragic'],2020-06-14T10:52:19+0000,-0.75
572,['unpredictable'],2020-06-14T10:52:19+0000,-0.16666666666666666
573,"['sad', 'rip']",2020-06-14T10:53:08+0000,-0.5
574,['wtf'],2020-06-14T10:53:13+0000,-0.5
575,"['heart', 'break']",2020-06-14T10:53:14+0000,0.0
576,['sad'],2020-06-14T10:53:42+0000,-0.5
577,"['subodh', 'pawar', 'note', 'diary']",2020-06-14T10:54:16+0000,0.0
578,"['sad', 'news']",2020-06-14T10:55:23+0000,-0.5
579,"['sad', 'indeed', 'dont', 'know', 'whats', 'reasonfoolish', 'decision', 'great', 'long', 'future', 'untimely', 'fade', 'away', 'may', 'rest', 'peace']",2020-06-14T10:55:40+0000,0.06250000000000001
580,"['sad', 'news', 'rip', 'brother']",2020-06-14T10:56:05+0000,-0.5
581,"['could', 'possible', 'young', 'healthy']",2020-06-14T10:56:11+0000,0.19999999999999998
582,['rip'],2020-06-14T10:56:23+0000,0.0
583,"['na', 'goresikandar', 'na', 'hai', 'qabredr', 'mite', 'nmiyo', 'ke', 'nish', 'kaise', 'kaise']",2020-06-14T10:56:43+0000,0.0
584,"['heart', 'break']",2020-06-14T10:57:21+0000,0.0
585,"['may', 'soul', 'rest', 'peace']",2020-06-14T10:57:35+0000,0.0
586,['rip'],2020-06-14T10:57:39+0000,0.0
587,"['rip', 'love', 'pakistan']",2020-06-14T10:58:28+0000,0.5
588,"['wake', 'sad', 'newsabsolutely', 'shock', 'load', 'fan', 'especially', 'london', 'family', 'watch']",2020-06-14T10:59:06+0000,-0.25
589,['rip'],2020-06-14T10:59:31+0000,0.0
590,"['word', 'say', 'shock', 'news', 'brillant', 'actor', 'rip']",2020-06-14T10:59:32+0000,0.0
591,"['cant', 'believe', 'amaze', 'actor', 'sad', 'dismissedmay', 'soul', 'rest', 'peace']",2020-06-14T10:59:42+0000,-0.5
592,['rip'],2020-06-14T11:00:42+0000,0.0
593,['rip'],2020-06-14T11:01:22+0000,0.0
594,"['oomshanti', 'oom']",2020-06-14T11:01:34+0000,0.0
595,"['cant', 'believe', 'sushant', 'singh', 'commit', 'suicide', 'rip']",2020-06-14T11:01:46+0000,0.0
596,"['sadvery', 'sad']",2020-06-14T11:01:52+0000,-0.5
597,"['shock', 'rest', 'peace', 'sarfaraz', 'ne', 'dokha', 'de', 'deya']",2020-06-14T11:02:56+0000,0.0
598,"['go', 'soon', 'v', 'sad']",2020-06-14T11:03:02+0000,-0.5
599,['sad'],2020-06-14T11:03:03+0000,-0.5
600,"['reach', 'top', 'fall', 'like', 'unbelievable', 'god', 'know', 'make', 'take', 'one', 'life', 'solution', 'sad', 'om', 'shanti']",2020-06-14T11:05:26+0000,-0.08333333333333333
601,"['sushant', 'singh', 'rajput', 'suicide', 'note']",2020-06-14T11:08:17+0000,0.0
602,"['reportedly', 'live', 'alone', 'apartment', 'lockdown', 'survive', 'countless', 'lockdown', 'red', 'cheek', 'god', 'bless', 'u']",2020-06-14T11:08:21+0000,0.04545454545454545
603,"['v', 'sadrip']",2020-06-14T11:08:26+0000,0.0
604,"['yak', 'arafatkhan', 'sushant', 'singh', 'rajput', 'suicide', 'note']",2020-06-14T11:08:47+0000,0.0
605,"['sushant', 'singh', 'rajput', 'suicide', 'note']",2020-06-14T11:08:58+0000,0.0
606,"['keseor', 'ko', 'chance', 'mil', 'gahe', 'gw']",2020-06-14T11:08:59+0000,0.0
607,"['unbelievable', 'life', 'unpredictable', 'one', 'never', 'imagine', 'whats', 'go', 'mind', 'kind', 'battle', 'someone', 'face', 'inside', 'money', 'look', 'fame', 'everything', 'seem', 'useless', 'dont', 'inner', 'peace', 'happiness', 'life', 'teach', 'u', 'kill', 'depression', 'lose']",2020-06-14T11:09:07+0000,0.06388888888888888
608,['rip'],2020-06-14T11:09:31+0000,0.0
609,"['god', 'happen']",2020-06-14T11:10:31+0000,0.0
610,['rip'],2020-06-14T11:10:35+0000,0.0
611,['rip'],2020-06-14T11:10:54+0000,0.0
612,"['shock', 'sadden']",2020-06-14T11:12:47+0000,0.0
613,"['love', 'specialist', 'vashikaran', 'baba', 'ji', 'call', 'whatsap']",2020-06-14T11:13:05+0000,0.5
614,['rip'],2020-06-14T11:13:34+0000,0.0
615,"['omg', 'unbelievable']",2020-06-14T11:14:02+0000,-0.25
616,"['sad', 'unbelievablerip']",2020-06-14T11:14:12+0000,-0.5
617,"['shock', 'news', 'cant', 'believe']",2020-06-14T11:14:22+0000,0.0
618,['suicide'],2020-06-14T11:14:27+0000,0.0
619,"['rip', 'sarfraz', 'ne', 'dhoka', 'de', 'dia', 'apne', 'family', 'ko']",2020-06-14T11:16:33+0000,0.0
620,"['sad', 'news', 'rip', 'sir']",2020-06-14T11:17:09+0000,-0.5
621,['wtf'],2020-06-14T11:18:46+0000,-0.5
622,"['sad', 'r', 'p']",2020-06-14T11:18:51+0000,-0.5
623,['rip'],2020-06-14T11:19:32+0000,0.0
624,"['sooo', 'sadrip']",2020-06-14T11:20:13+0000,0.0
625,"['sad', 'news', 'rip']",2020-06-14T11:20:16+0000,-0.5
626,"['favorite', 'actor', 'sad', 'hear', 'news', 'rest', 'peace']",2020-06-14T11:22:19+0000,0.0
627,"['lock', 'effect']",2020-06-14T11:23:48+0000,0.0
628,"['omgno', 'dont', 'believehe', 'cant', 'commit', 'suicidehe', 'strong', 'confidential', 'person']",2020-06-14T11:26:06+0000,0.4333333333333333
629,"['ill', 'wait', 'till', 'postmortem', 'report']",2020-06-14T11:27:03+0000,-0.5
630,"['doesnt', 'matter', 'ur', 'r', 'u', 'religion', 'u', 'believe', 'death', 'certain', 'unbelievable', 'truth', 'life', 'unpredictable', 'one', 'never', 'imagine', 'whats', 'go', 'mind', 'kind', 'battle', 'someone', 'face', 'inside', 'money', 'look', 'fame', 'everything', 'seem', 'useless', 'dont', 'inner', 'peace', 'happiness', 'life', 'teach', 'u', 'kill', 'depression', 'lose', 'handsome', 'charm', 'talented', 'actor', 'miss', 'forever']",2020-06-14T11:27:39+0000,0.1997354497354497
631,"['sad', 'inhuman', 'pas', 'negative', 'comment', 'know', 'life', 'end', 'please', 'refrain', 'negative', 'comment', 'focus', 'life', 'hereafter']",2020-06-14T11:27:56+0000,-0.3666666666666667
632,"['fee', 'naar', 'saka', 'aaban', 'dan', 'aaba', 'daa']",2020-06-14T11:28:33+0000,0.0
633,"['shiekha', 'gupta', 'wwhaaaaaat']",2020-06-14T11:30:28+0000,0.0
634,"['depression', 'lead', 'suicide', 'shock', 'tragic', 'rip']",2020-06-14T11:30:50+0000,-0.75
635,"['suicide', 'solution', 'instead', 'fight', 'live']",2020-06-14T11:31:13+0000,0.13636363636363635
636,"['om', 'shanthi']",2020-06-14T11:31:37+0000,0.0
637,['rip'],2020-06-14T11:31:40+0000,0.0
638,"['tragic', 'sad', 'end', 'early', 'rip']",2020-06-14T11:31:47+0000,-0.3833333333333333
639,"['actually', 'truem', 'shock']",2020-06-14T11:32:30+0000,0.0
640,"['nadia', 'khursheed']",2020-06-14T11:32:48+0000,0.0
641,"['shock', 'rip']",2020-06-14T11:33:31+0000,0.0
642,"['heartbreaking', 'news', 'high', 'condolence', 'pakistan', 'pakistanisarfaraz']",2020-06-14T11:35:12+0000,0.16
643,"['really', 'hurt']",2020-06-14T11:35:51+0000,0.2
644,"['unbelievable', 'rip']",2020-06-14T11:37:38+0000,-0.25
645,"['feel', 'sad', 'pray', 'soul', 'purgatory', 'get', 'bless', 'virgin', 'goodness', 'mother', 'mery', 'nd', 'jesus', 'christ', 'amen', 'hallelujah', 'hallelujah', 'hallelujah']",2020-06-14T11:37:44+0000,-0.5
646,['stotram'],2020-06-14T11:37:52+0000,0.0
647,"['person', 'teach', 'u', 'face', 'hard', 'time', 'life', 'suicide', 'solution', 'instead', 'fight', 'live', 'chhichore', 'movie', 'leave', 'u', 'alone', 'hard', 'believe']",2020-06-14T11:37:57+0000,-0.148989898989899
648,"['hardik', 'shraddanjali']",2020-06-14T11:38:25+0000,0.0
649,"['go', 'soon']",2020-06-14T11:39:49+0000,0.0
650,['rip'],2020-06-14T11:42:25+0000,0.0
651,['shock'],2020-06-14T11:42:37+0000,0.0
652,"['muhammad', 'mohsin', 'mushtaq', 'jutt', 'clown', 'manipulate', 'corrupt', 'politician', 'believe', 'minister', 'want', 'believe', 'kinda', 'people', 'like', 'man', 'brain']",2020-06-14T11:45:23+0000,-0.5
653,"['rip', 'khlistan']",2020-06-14T11:45:27+0000,0.0
654,"['apologize', 'indian']",2020-06-14T11:45:52+0000,0.0
655,"['waseem', 'ali', 'chutal', 'guidkieh']",2020-06-14T11:46:10+0000,0.0
656,"['shock', 'sink']",2020-06-14T11:46:51+0000,0.0
657,['unbelievable'],2020-06-14T11:47:09+0000,-0.25
658,['rip'],2020-06-14T11:49:18+0000,0.0
659,"['heartbreaking', 'news', 'unbelievablerip']",2020-06-14T11:49:33+0000,0.0
660,"['waseem', 'ali', 'person', 'without', 'normal', 'brain', 'cell', 'find', 'every', 'tragic', 'funnyyou', 'need', 'help']",2020-06-14T11:49:56+0000,-0.3
661,"['yesterday', 'indian', 'cheer', 'shahid', 'afridi', 'test', 'covid', 'positive', 'today', 'pakistani', 'mourn', 'death', 'sushantsingh', 'tell', 'lot', 'mentality', 'two', 'nation', 'people', 'pakistan', 'humanity', 'le', 'hate', 'pakistan']",2020-06-14T11:50:54+0000,-0.2863636363636364
663,"['abu', 'nubaid', 'riyaz', 'khan']",2020-06-14T11:51:21+0000,0.0
662,"['good', 'actor', 'go', 'connection', 'manager', 'disha', 'salian', 'death']",2020-06-14T11:51:21+0000,0.7
664,"['nadia', 'khursheed', 'yesterday', 'indian', 'cheer', 'shahid', 'afridi', 'test', 'covid', 'positive', 'today', 'pakistani', 'mourn', 'death', 'sushantsingh', 'tell', 'lot', 'mentality', 'two', 'nation', 'people', 'pakistan', 'humanity', 'le', 'hate', 'pakistan']",2020-06-14T11:51:46+0000,-0.2863636363636364
665,"['speak', 'bjp', 'day', 'ago']",2020-06-14T11:52:03+0000,0.0
666,"['yes', 'take', 'medicine', 'depression', 'couldnt', 'take', 'pressure', 'lock']",2020-06-14T11:52:22+0000,0.0
667,"['case', 'positive', 'confirm', 'decide', 'rip', 'problem', 'god', 'amen']",2020-06-14T11:52:48+0000,0.22727272727272727
668,"['rip', 'unbelievable']",2020-06-14T11:52:53+0000,-0.25
669,"['rip', 'sushant', 'singh', 'rajput']",2020-06-14T11:52:55+0000,0.0
670,"['shikha', 'mishra', 'yesterday', 'indian', 'cheer', 'shahid', 'afridi', 'test', 'covid', 'positive', 'today', 'pakistani', 'mourn', 'death', 'sushantsingh', 'tell', 'lot', 'mentality', 'two', 'nation', 'people', 'pakistan', 'humanity', 'le', 'hate', 'pakistan']",2020-06-14T11:53:51+0000,-0.2863636363636364
671,['rip'],2020-06-14T11:53:56+0000,0.0
672,"['rip', 'hard', 'believedal', 'mein', 'kuch', 'kala']",2020-06-14T11:56:41+0000,-0.2916666666666667
673,['grieve'],2020-06-14T11:57:46+0000,0.0
674,"['sad', 'news']",2020-06-14T11:58:55+0000,-0.5
675,"['may', 'soul', 'rest', 'peace']",2020-06-14T11:59:50+0000,0.0
676,['rip'],2020-06-14T11:59:59+0000,0.0
677,['rip'],2020-06-14T12:02:36+0000,0.0
678,['rip'],2020-06-14T12:02:42+0000,0.0
679,"['nahi', 'aaya', 'aaxxe', 'dinrip']",2020-06-14T12:02:49+0000,0.0
680,"['may', 'commit', 'suicide', 'tge', 'reason', 'depression', 'january', 'relation', 'rhea', 'chakrabortyfew', 'day', 'secretary', 'commit', 'suicide']",2020-06-14T12:03:28+0000,0.0
681,"['still', 'believe', 'love', 'film']",2020-06-14T12:03:42+0000,0.5
682,"['ripim', 'truly', 'heartbroken', 'promise', 'career', 'front', 'truly', 'dont', 'know', 'people', 'anymore']",2020-06-14T12:06:16+0000,0.0
683,"['sad', 'hear', 'demise', 'sushant', 'lose', 'good', 'actoray', 'soul', 'rest', 'peace']",2020-06-14T12:07:42+0000,0.09999999999999998
684,['rip'],2020-06-14T12:09:31+0000,0.0
685,"['worst', 'year', 'ever', 'saw', 'life']",2020-06-14T12:10:20+0000,-1.0
686,['miss'],2020-06-14T12:11:52+0000,0.0
687,"['heartbreaking', 'news', 'sad']",2020-06-14T12:12:18+0000,-0.5
688,['sad'],2020-06-14T12:12:31+0000,-0.5
689,['rip'],2020-06-14T12:12:32+0000,0.0
690,"['sad', 'hear', 'bad', 'news', 'rip']",2020-06-14T12:12:55+0000,-0.5999999999999999
691,"['sad', 'aisa', 'kyu', 'kiya', 'sir']",2020-06-14T12:13:41+0000,-0.5
692,['rip'],2020-06-14T12:15:44+0000,0.0
693,['shock'],2020-06-14T12:17:45+0000,0.0
694,"['possibly', 'murder', 'drug', 'overdose']",2020-06-14T12:18:27+0000,0.0
695,['rip'],2020-06-14T12:18:38+0000,0.0
696,"['sad', 'news', 'may', 'soul', 'rest', 'peace']",2020-06-14T12:19:47+0000,-0.5
697,['rip'],2020-06-14T12:20:25+0000,0.0
698,"['saala', 'viswas', 'hi', 'nhi', 'ho', 'raha']",2020-06-14T12:22:33+0000,0.0
699,"['really', 'unbelievable']",2020-06-14T12:24:18+0000,-0.25
700,"['good', 'actor', 'extremely', 'dishearten', 'r', 'p']",2020-06-14T12:24:47+0000,0.2875
701,"['good', 'die', 'early', 'would', 'better', 'today', 'anonymous', 'engineer', 'rather', 'chase', 'showbiz', 'nonsense', 'watch', 'since', 'dance', 'day', 'reality', 'tv', 'people', 'ask', 'whether', 'want', 'either', 'son', 'daughter', 'consider', 'showbiz', 'career', 'say', 'thing', 'want', 'fake', 'life', 'chase', 'name', 'fame', 'celebrity', 'sh', 'whatever', 'money', 'shony']",2020-06-14T12:27:55+0000,0.19999999999999996
702,"['varsha', 'dutta', 'seriously']",2020-06-14T12:30:06+0000,-0.3333333333333333
703,['solution'],2020-06-14T12:31:17+0000,0.0
704,"['great', 'loss', 'one', 'talentedexposes', 'depression', 'something', 'world', 'need', 'take', 'seriously']",2020-06-14T12:33:05+0000,0.23333333333333336
705,"['may', 'soul', 'rest', 'peace']",2020-06-14T12:35:51+0000,0.0
706,['rip'],2020-06-14T12:36:23+0000,0.0
707,['rip'],2020-06-14T12:36:38+0000,0.0
708,"['shock', 'im', 'deeply', 'sadwhat', 'gonin', 'bad', 'one', 'favourt', 'actor', 'darama', 'serial', 'rip', 'sushant']",2020-06-14T12:38:52+0000,-0.3499999999999999
709,['sad'],2020-06-14T12:39:28+0000,-0.5
710,['rip'],2020-06-14T12:43:30+0000,0.0
711,['rip'],2020-06-14T12:45:02+0000,0.0
712,"['please', 'check', 'foul', 'play', 'rip', 'condolence', 'bereave', 'one']",2020-06-14T12:45:38+0000,0.0
713,"['rest', 'peace', 'sir']",2020-06-14T12:48:05+0000,0.0
714,"['show', 'intellectual', 'level', 'wellit', 'useless', 'say', 'people', 'like']",2020-06-14T12:48:42+0000,-0.1
715,['nonono'],2020-06-14T12:53:11+0000,0.0
716,['rip'],2020-06-14T12:57:31+0000,0.0
717,['rip'],2020-06-14T12:58:33+0000,0.0
718,['rip'],2020-06-14T13:04:08+0000,0.0
719,"['really', 'sorry']",2020-06-14T13:04:58+0000,-0.5
720,['rip'],2020-06-14T13:05:00+0000,0.0
721,"['depression', 'serious', 'incident', 'especially', 'time', 'every', 'one', 'call', 'ur', 'friend', 'relative', 'live', 'alone', 'convey', 'ur', 'love', 'regard', 'tell', 'u', 'r', 'wid', 'rip']",2020-06-14T13:10:51+0000,0.06060606060606061
722,"['sad', 'young']",2020-06-14T13:11:25+0000,-0.2
723,"['omg', 'sad', 'news', 'sushant', 'singh', 'rajput', 'vry', 'young', 'talented', 'actormy', 'favourite', 'actor', 'rest', 'peace']",2020-06-14T13:14:10+0000,0.09999999999999998
724,['rip'],2020-06-14T13:14:40+0000,0.0
725,['rip'],2020-06-14T13:14:50+0000,0.0
726,"['body', 'must', 'threaten', 'money', 'film', 'star', 'handsome', 'tall', 'n', 'talented']",2020-06-14T13:14:59+0000,0.6
727,"['life', 'much', 'offer', 'many', 'people', 'fight', 'survival', 'every', 'night', 'sleep', 'hope', 'nxt', 'morning', 'sunshine', 'act', 'suicide', 'dont', 'deserve', 'rip']",2020-06-14T13:18:00+0000,0.35
728,"['oh', 'god', 'cant', 'believe', 'shock', 'year', 'really', 'curse', 'may', 'soul', 'rest', 'peace']",2020-06-14T13:19:06+0000,0.2
729,"['feed', 'see', 'happen', 'ladakh', 'wht', 'modi', 'india']",2020-06-14T13:19:29+0000,0.0
730,['rip'],2020-06-14T13:25:15+0000,0.0
731,"['om', 'shanti']",2020-06-14T13:26:16+0000,0.0
732,"['sad', 'cant', 'believewhy', 'cant', 'take', 'young', 'come', 'youngster']",2020-06-14T13:26:51+0000,-0.2
733,['rip'],2020-06-14T13:29:16+0000,0.0
734,"['condolence', 'sad']",2020-06-14T13:30:18+0000,-0.5
735,"['suicide', 'good', 'super', 'star', 'hero']",2020-06-14T13:34:39+0000,0.5166666666666666
736,"['day', 'ago', 'watch', 'movie', 'think', 'would', 'next', 'bollywood', 'king', 'future', 'sad']",2020-06-14T13:35:16+0000,-0.16666666666666666
737,"['e', 'insan', 'housla', 'rakh', 'kabhi', 'haar', 'mat', 'khuda', 'pe', 'bharosa', 'rakh']",2020-06-14T13:39:48+0000,0.0
738,"['watch', 'live', 'talk', 'show', 'coffee', 'kanika', 'mental', 'health', 'awareness', 'initiative', 'web', 'series', 'iii', 'let', 'raise', 'awareness', 'together', 'better', 'tomorrow', 'please', 'spread', 'serve', 'humanity']",2020-06-14T13:43:07+0000,0.1787878787878788
739,"['rip', 'painful']",2020-06-14T13:43:12+0000,-0.7
740,['rip'],2020-06-14T13:43:15+0000,0.0
741,['rip'],2020-06-14T13:44:18+0000,0.0
742,"['great', 'tragic', 'loss']",2020-06-14T13:45:09+0000,0.025000000000000022
743,['rip'],2020-06-14T13:47:56+0000,0.0
744,['rip'],2020-06-14T13:48:23+0000,0.0
745,"['cowardice', 'act', 'crime', 'send', 'negative', 'message', 'society', 'present', 'generation', 'rip']",2020-06-14T13:50:09+0000,-0.15
746,"['tragic', 'shock', 'heartfelt', 'condolence']",2020-06-14T13:50:40+0000,-0.375
747,"['asia', 'noor', 'yeah', 'read', 'believe', 'good', 'look', 'talented', 'actor']",2020-06-14T13:51:16+0000,0.7
748,['rip'],2020-06-14T13:55:11+0000,0.0
749,['rip'],2020-06-14T13:55:20+0000,0.0
750,['rip'],2020-06-14T13:55:24+0000,0.0
751,['sad'],2020-06-14T13:56:07+0000,-0.5
752,"['unki', 'atma', 'ko', 'shanti', 'mile', 'rip']",2020-06-14T13:57:24+0000,0.0
753,"['sad', 'lose', 'good', 'artist', 'rip']",2020-06-14T13:59:59+0000,0.09999999999999998
754,"['sad', 'thorough', 'investigation', 'matter']",2020-06-14T14:02:04+0000,-0.5
755,"['sad', 'young', 'right', 'way', 'depart']",2020-06-14T14:08:24+0000,-0.038095238095238106
756,"['life', 'extremely', 'complicate', 'never', 'know', 'whats', 'go', 'behind', 'curtain', 'unless', 'youre', 'shoe', 'kindness', 'must', 'give', 'love', 'important', 'give', 'love', 'rest', 'peace', 'sushant']",2020-06-14T14:10:51+0000,0.175
757,['rip'],2020-06-14T14:13:29+0000,0.0
758,['sad'],2020-06-14T14:13:51+0000,-0.5
759,"['depression', 'consequence', 'rip', 'shusant']",2020-06-14T14:20:44+0000,0.0
760,['rip'],2020-06-14T14:22:50+0000,0.0
761,"['unbelievable', 'r', 'p']",2020-06-14T14:24:10+0000,-0.25
762,"['v', 'sad', 'news', 'talented', 'bud', 'actorom', 'shanti']",2020-06-14T14:24:30+0000,0.09999999999999998
763,"['shock', 'newsrest', 'peace']",2020-06-14T14:25:46+0000,0.0
764,['rip'],2020-06-14T14:27:08+0000,0.0
765,"['sad', 'news', 'young']",2020-06-14T14:28:18+0000,-0.2
766,"['terrible', 'shock', 'news', 'u', 'may', 'god', 'grant', 'soul', 'eternal', 'peace', 'hope', 'payer', 'comfort', 'pain', 'beareved', 'family', 'well', 'wishers']",2020-06-14T14:35:11+0000,-1.0
767,"['sad', 'om', 'shanti']",2020-06-14T14:46:17+0000,-0.5
768,['rip'],2020-06-14T14:47:08+0000,0.0
769,['love'],2020-06-14T14:48:09+0000,0.5
770,"['sad', 'brilliant', 'young', 'actor', 'rip']",2020-06-14T14:50:00+0000,0.16666666666666666
771,"['sad', 'first', 'disha', 'sushant', 'singh']",2020-06-14T14:51:21+0000,-0.125
772,"['must', 'br', 'investigate']",2020-06-14T14:51:39+0000,0.0
773,"['gutter', 'mai', 'gaya', 'becharaa']",2020-06-14T14:56:14+0000,0.0
774,['sad'],2020-06-14T14:58:39+0000,-0.5
775,"['extreme', 'step', 'sad', 'rip']",2020-06-14T14:58:49+0000,-0.3125
776,"['sad', 'untimely', 'depart', 'soulrip']",2020-06-14T15:04:43+0000,-0.5
777,['rip'],2020-06-14T15:06:59+0000,0.0
778,"['sad', 'demise', 'sushant', 'singh', 'rajput']",2020-06-14T15:09:22+0000,-0.5
779,"['upset', 'young', 'love', 'smile', 'rip']",2020-06-14T15:12:31+0000,0.3
780,['rip'],2020-06-14T15:13:16+0000,0.0
781,"['sad', 'news']",2020-06-14T15:16:47+0000,-0.5
782,"['also', 'trend', 'pakistan']",2020-06-14T15:17:34+0000,0.0
783,"['cant', 'believe', 'could', 'act', 'rip', 'depart', 'soul']",2020-06-14T15:18:31+0000,0.0
784,['rip'],2020-06-14T15:21:17+0000,0.0
785,"['meera', 'kota']",2020-06-14T15:21:47+0000,0.0
786,['rip'],2020-06-14T15:24:49+0000,0.0
787,"['wow', 'suicide']",2020-06-14T15:33:43+0000,0.1
788,"['rip', 'sir']",2020-06-14T15:36:27+0000,0.0
789,"['meanwhile', 'medium']",2020-06-14T15:37:42+0000,0.0
790,"['prove', 'name', 'fame', 'money', 'cant', 'buy', 'happiness']",2020-06-14T15:40:47+0000,0.7
791,"['dear', 'u']",2020-06-14T15:41:44+0000,0.0
792,"['young', 'age', 'leave', 'bollywood', 'fan', 'soul', 'rest', 'peace', 'om', 'shanti']",2020-06-14T15:44:03+0000,0.1
793,['rip'],2020-06-14T15:45:51+0000,0.0
794,"['nadia', 'khursheed', 'true', 'worse', 'year']",2020-06-14T15:46:59+0000,-0.025000000000000022
795,"['could', 'digest', 'news', 'feel', 'sad']",2020-06-14T15:50:16+0000,-0.5
796,"['collage', 'life', 'spend', 'look', 'ur', 'serial', 'pabitra', 'rista', 'manaba', 'archana', 'favourite', 'couple', 'forever', 'realy', 'realy', 'miss', 'sir']",2020-06-14T15:58:59+0000,0.0
797,"['shock', 'even', 'sad', 'loose', 'young', 'talented', 'actor', 'human', 'dedication', 'struggle', 'use', 'inspire', 'u', 'soon', 'leave', 'u', 'away', 'young', 'energetic', 'soul', 'great', 'loss', 'bollywood', 'lovefrom', 'bangladesh', 'may', 'depart', 'soul', 'rest', 'peace']",2020-06-14T15:59:56+0000,0.20288461538461539
798,['hero'],2020-06-14T16:02:31+0000,0.0
799,"['cant', 'believe', 'thisrip']",2020-06-14T16:05:51+0000,0.0
800,"['still', 'love']",2020-06-14T16:06:00+0000,0.5
801,['omg'],2020-06-14T16:09:53+0000,0.0
802,"['favorite', 'hero', 'rip', 'life', 'time', 'miss']",2020-06-14T16:12:00+0000,0.5
803,"['though', 'see', 'movie', 'move', 'death', 'suffer', 'clinical', 'depression', 'know', 'terrible', 'mental', 'suffer', 'suffer', 'bipolar', 'disorder', 'plus', 'psychosis', 'painful', 'suffer', 'mother', 'pass', 'away', 'three', 'month', 'ago', 'loneliness', 'due', 'coronavirus', 'cant', 'go', 'go', 'psychiatrist', 'take', 'medication', 'friend', 'sad', 'young']",2020-06-14T16:22:39+0000,-0.38749999999999996
804,"['commit', 'meansstop', 'use', 'word', 'commitplease']",2020-06-14T16:24:32+0000,0.0
805,['sad'],2020-06-14T16:35:21+0000,-0.5
806,"['qayyum', 'shah', 'cant', 'judge', 'entire', 'nationthis', 'wrong']",2020-06-14T16:36:44+0000,-0.25
807,['rip'],2020-06-14T16:37:02+0000,0.0
808,"['murder', 'suicide', 'v', 'mark', 'evidence']",2020-06-14T16:38:06+0000,0.0
809,"['bahot', 'dukh', 'ki', 'bat', 'hai']",2020-06-14T16:49:47+0000,0.0
810,['rip'],2020-06-14T16:55:51+0000,0.0
811,"['younghandsome', 'smart', 'actor', 'moremay', 'soul', 'rest', 'peace']",2020-06-14T16:56:27+0000,0.21428571428571427
812,['sad'],2020-06-14T16:58:27+0000,-0.5
813,"['esko', 'hmm', 'manv', 'k', 'nam', 'se', 'jante', 'h', 'sad']",2020-06-14T16:59:06+0000,-0.5
814,"['oh', 'love', 'smile', 'soooo', 'sad']",2020-06-14T17:08:45+0000,0.10000000000000002
