,Reply,sentiment
711,"['rupesh', 'g', 'apne', 'hi', 'desh', 'ke', 'logo', 'ko', 'quotkhatam', 'kiya', 'jayegaquot', 'bolte', 'hue', 'zara', 'si', 'bhi', 'sharam', 'nahi', 'tumhe', 'nahi', 'aati', 'jabhi', 'aise', 'ek', 'gawaar', 'ki', 'tarah', 'bole', 'ja', 'rahe', 'ho', 'lagta', 'hai', 'khoon', 'kharaba', 'mein', 'tumhe', 'bahut', 'maza', 'aata', 'hai', 'tum', 'pehle', 'ye', 'decide', 'karo', 'kiki']",0.0
712,"['please', 'guysagain', 'abuse', 'religionhar', 'religion', 'k', 'gareeb', 'aur', 'aam', 'aadmi', 'k', 'sath', 'galat', 'hua', 'hai', 'i', 'desh', 'mainwe', 'focus', 'growth', 'developmentplease', 'fight']",0.0
713,"['sanjay', 'singha', 'truth', 'still', 'sameand', 'surprisingly', 'seem', 'depth', 'either', 'observation', 'analysis', 'say', 'whole', 'system', 'wrong', 'back', 'let', 'wrong', 'happen', 'category', 'people']",-0.020000000000000018
714,"['sanjay', 'singha', 'moreover', 'find', 'something', 'wrong', 'get', 'naxalites', 'eliminate', 'neither', 'accept', 'constitution', 'law', 'land', 'really', 'want', 'accept', 'fact', 'legally', 'naxalites', 'brand', 'outlaw']",-0.033333333333333326
715,"['sanjay', 'singha', 'hi', 'desh', 'ke', 'logon', 'ko', 'khatm', 'kiya', 'poor', 'try', 'twist', 'fact', 'case', 'imprison', 'bring', 'trial', 'people', 'suspect', 'manslaughter', 'indian', 'k']",-0.4
716,"['amit', 'kj', 'wrf', 'comment', 'follow', 'sum', 'total', 'glib', 'talk', 'caste', 'system', 'crude', 'brutal', 'reality', 'happen', 'continue', 'happen', 'acceptance', 'denial', 'go', 'change', 'course', 'event']",-0.525
717,"['amit', 'kj', 'incarcerate', 'naxalites', 'problem', 'never', 'problem', 'brand', 'anybody', 'one', 'formal', 'proof', 'deny', 'basic', 'human', 'right', 'bring', 'insane', 'law', 'target', 'certain', 'set', 'individual', 'fall', 'line']",-0.08333333333333333
718,"['sanjay', 'singha', 'level', 'understand', 'would', 'certainly', 'see', 'hardcore', 'criminal', 'either', 'bail', 'never', 'get', 'charge', 'sheet']",-0.09285714285714287
719,"['sanjay', 'singha', 'want', 'indian', 'get', 'imprison', 'arrest', 'indian', 'foreigner', 'ine', 'enough', 'word', 'wisdom', 'logic']",-0.025
720,"['sanjay', 'singha', 'caste', 'system', 'exist', 'people', 'like', 'motive', 'job', 'casteismall', 'thank', 'people', 'like', 'live', 'india', 'make', 'live', 'create', 'non', 'existent', 'divide', 'among', 'people', 'people', 'like']",0.13636363636363635
721,"['amit', 'kj', 'creature', 'belie', 'manipulate', 'evil', 'impact', 'caste', 'discrimination', 'time', 'immemorial', 'till', 'date', 'lecture', 'twist', 'whatever', 'complaint', 'saffron', 'bond', 'slave', 'brainless', 'zombie', 'never', 'acknowledge', 'reali']",-0.65
722,"['amit', 'kj', 'reckon', 'see', 'citizen', 'target', 'without', 'proof', 'band', 'terrorist', 'kudos', 'kind', 'abuse', 'term', 'terrorism']",0.6
723,"['amit', 'kj', 'people', 'like', 'create', 'caste', 'system', 'wow', 'fib', 'ludicrous', 'endless', 'people', 'like', 'milk', 'whole', 'caste', 'system', 'enjoy', 'others', 'torture', 'century', 'even', 'acknowledge', 'caste', 'di']",0.14375000000000002
724,"['amit', 'kj', 'want', 'indian', 'get', 'arrest', 'want', 'random', 'indian', 'question', 'govt', 'arrest', 'vendetta', 'run', 'system', 'become', 'fashion', 'lately', 'difference', 'bu']",-0.22500000000000003
725,"['demon', 'agent', 'conscience', 'devoid', 'god', 'spirit', 'need', 'sleep', 'need', 'prayer', 'god', 'grant', 'repentance', 'deliver', 'illegal', 'dominion', 'lucifer', 'wicked', 'spirit', 'use', 'mind', 'body', 'deceive', 'blind', 'eye', 'slave', 'demon', 'god', 'make', 'himans', 'like', 'love', 'u', 'give', 'u', 'world', 'create', 'free', 'may', 'share', 'everything', 'especially', 'nots', 'love', 'god', 'love', 'human', 'proof', 'human', 'demon', 'occupy', 'personality', 'desperately', 'need', 'forgiveness', 'deliverance', 'like', 'brutal', 'murder', 'god', 'execute', 'righteous', 'judgment', 'earth', 'may', 'know', 'human', 'live', 'god', 'heaven', 'father', 'also', 'righteous', 'judge', 'whose', 'eternal', 'throne', 'establish', 'righteousnes', 'justice', 'praise', 'jesus', 'love', 'saviour']",-0.0025757575757575793
726,"['supreme', 'court', 'authority', 'strike', 'article', 'sad', 'state', 'affair', 'gall', 'see', 'carry', 'tha', 'supreme', 'court', 'authority', 'see', 'criminal', 'lie', 'nerve', 'put', 'behind', 'jail', 'corrupt', 'sarkars', 'innocent', 'human', 'jail', 'rot', 'kill', 'allow', 'languish', 'jail', 'actually', 'amount', 'desth', 'slow', 'torture', 'vow', 'hat', 'truly', 'supreme', 'court', 'god', 'watch', 'run', 'parience', 'heavenly', 'verdict', 'wonder']",-0.17272727272727276
727,"['sumba', 'jumba', 'dumy', 'ignorant', 'know', 'god', 'none', 'jesus', 'christ', 'god', 'demon', 'almighty', 'god', 'make', 'heaven', 'esrth', 'call', 'jesus', 'christ', 'god', 'call', 'antichrist', 'go', 'read', 'bible']",0.0
728,"['sumba', 'jumba', 'stick', 'bad', 'brsin', 'one', 'help', 'see', 'truth', 'blind', 'man', 'lead', 'blind', 'fall', 'ditch']",-0.5666666666666665
729,"['sumba', 'jumba', 'go', 'genesis', 'read', 'abram', 'sarai', 'sithai', 'two', 'people', 'ram', 'sithai', 'hindu', 'ibrahim', 'saarah', 'muslim', 'abraham', 'sarah', 'jew', 'christian', 'ignorant', 'history', 'history', 'begin', 'th']",0.0
730,"['dorothy', 'sayee', 'hi', 'dorothyi', 'respect', 'thoughtsbut', 'think', 'ram', 'abram', 'discus', 'religion', 'herethis', 'place']",0.0
731,"['saurabh', 'dave', 'electricity', 'first', 'discover', 'people', 'scar', 'death', 'reject', 'others', 'continue', 'use', 'everyone', 'begin', 'thank', 'discoverer', 'natural', 'tendency', 'human', 'reject', 'anything', 'new', 'rejec']",0.12159090909090908
732,"['dorothy', 'sayee', 'say', 'place', 'religious', 'discussion', 'ever', 'ask', 'believeit', 'personal', 'meand', 'want', 'third', 'person', 'please', 'discus', 'thing']",0.0
733,"['saurabh', 'dave', 'understand', 'everything', 'begin', 'god', 'genesis', 'tell', 'u', 'jeremiah', 'sovereign', 'lord', 'speak', 'prophet', 'lord', 'god', 'flesh', 'mankind', 'anything', 'hard', 'genesis']",-0.2916666666666667
734,"['saurabh', 'dave', 'since', 'know', 'truth', 'life', 'certainly', 'difficult', 'accept', 'truth', 'read', 'bible', 'genesis', 'ch', 'end', 'god', 'reveal', 'truth', 'bible', 'god', 'god', 'talk']",-0.5
735,"['sumba', 'jumba', 'wait', 'see', 'state', 'old', 'every', 'dog', 'day', 'suuuma', 'jump', 'ba', 'hell', 'soon', 'come', 'suuumba', 'jumbaing', 'suumba', 'juumba', 'devil', 'rock', 'roll', 'please', 'also', 'sumba', 'jumb']",0.1
736,"['sunil', 'madnani']",0.0
737,"['tere', 'baap', 'se', 'paisa', 'se', 'liya', 'tha', 'puncher', 'putr', 'tax', 'chor', 'bhag', 'pakistani']",0.0
738,"['never', 'decline', 'gupta', 'empire']",0.0
739,"['right', 'sir']",0.2857142857142857
740,"['yes', 'stop', 'tear']",0.0
741,"['haha', 'cry', 'maoist', 'rioter']",0.2
742,"['name', 'anything', 'truth', 'prevail', 'blind', 'man']",-0.5
743,"['watch', 'respect', 'sir', 'please', 'use', 'real', 'name', 'post', 'comment', 'otherwise', 'nothing', 'stupid', 'troll', 'please', 'courage', 'manwomen', 'use', 'name', 'comment']",-0.29999999999999993
744,"['andhbhakts', 'tolerate', 'respect', 'towards', 'decease', 'gentleman']",0.0
745,"['arupananda', 'naik', 'dead', 'men', 'tell', 'tale']",-0.2
746,"['sakil', 'ahmed', 'name', 'youtube', 'channel', 'use', 'name', 'care', 'name', 'show', 'name', 'youtube', 'show', 'manfulness', 'lol']",0.8
747,"['arupananda', 'naik', 'neither', 'chamche', 'rohit', 'sardana', 'arun', 'jaitley', 'atal', 'ji', 'sushma', 'simple', 'reaction', 'respect', 'others', 'get', 'respect']",0.0
748,"['watch', 'linkdo', 'spread', 'fake', 'newsok']",-0.5
749,"['watch', 'person', 'sardana', 'le', 'rioterand', 'alive', 'pl', 'plz', 'spread', 'fake', 'news']",-0.2
750,"['arupananda', 'naik', 'fake', 'news', 'eloborate']",-0.5
751,"['arupananda', 'naik', 'hate', 'modi', 'much', 'want', 'least', 'honest', 'think', 'news', 'really', 'correct', 'tell', 'half', 'truth', 'cross', 'check', 'everything']",-0.03809523809523812
752,"['arupananda', 'naik', 'need', 'spread', 'fake', 'news', 'confident', 'right']",0.09523809523809523
753,"['arupananda', 'naik', 'talk', 'fact', 'random', 'accusation']",-0.5
754,"['watch', 'itwhy', 'hate', 'someone', 'bear', 'lier', 'least', 'name', 'sell', 'tea', 'sell', 'country']",-0.55
755,"['watch', 'keep', 'confidence', 'fake', 'news', 'limit']",-0.5
756,"['watch', 'spread', 'hate', 'help', 'godi', 'anchor', 'call', 'innocent', 'modi', 'tomato', 'pakistan', 'call', 'master', 'stroke', 'become', 'bharat', 'call', 'nationalist', 'divert', 'topic']",-0.15000000000000002
757,"['watch', 'someone', 'praise', 'powerless', 'death', 'hate', 'news', 'come', 'write', 'something', 'bad', 'weak', 'person', 'deny', 'straw', 'bjp', 'put', 'certificate', 'half', 'year', 'pass', 'nothing']",-0.5083333333333333
758,"['arupananda', 'naik', 'crazy', 'accuse', 'proof', 'lol', 'keep', 'accuse', 'work', 'give', 'one', 'proof', 'talk']",0.10000000000000003
759,"['arupananda', 'naik', 'abe', 'paagal', 'ho', 'gaya', 'h', 'kya', 'fake', 'news', 'fake', 'news', 'bta', 'na', 'kon', 'si', 'fake', 'news', 'news', 'true', 'know', 'counter', 'randomly', 'cry']",-0.32999999999999996
760,"['arupananda', 'naik', 'whoever', 'expose', 'dalal', 'medium', 'godi', 'medium', 'someone', 'vote', 'modi', 'bhakt', 'get', 'proof', 'anything', 'rubbish', 'kumar', 'know', 'big', 'liar', 'name', 'everyone', 'ha']",0.0
761,"['watch', 'crazy', 'accuse', 'murder', 'innocent', 'people', 'without', 'proof']",-0.04999999999999999
762,"['watch', 'fake', 'news', 'fakegive', 'proof', 'want', 'see', 'news', 'make', 'fake', 'allegationsbut', 'laugh', 'human']",-0.175
763,"['arupananda', 'naik', 'haha', 'accusation', 'nothing']",0.2
764,"['arupananda', 'naik', 'abe', 'news', 'nhi', 'ye', 'court', 'ne', 'kaha', 'h', 'court', 'ko', 'nhi', 'manta', 'kya', 'court', 'ne', 'bola', 'h', 'ki', 'iske', 'link', 'maoist', 'k', 'sath', 'h']",0.0
765,"['watch', 'abe', 'court', 'ne', 'kab', 'aisa', 'kaha', 'fake', 'fake', 'fake']",-0.5
766,"['watch', 'abe', 'link', 'toh', 'nahi', 'bheja', 'aur', 'kya', 'chutiyapa', 'dikha', 'raha', 'hai']",0.0
767,"['arupananda', 'naik', 'court', 'ne', 'ko', 'kaha']",0.0
768,"['arupananda', 'naikek', 'maoist', 'k', 'liye', 'tera', 'rubbish', 'ansu', 'baha', 'rha', 'h']",0.0
769,"['arupananda', 'naik', 'google', 'par', 'search', 'kar', 'quotstan', 'swamy', 'maoist', 'toiquotjo', 'pahli', 'link', 'mile', 'u', 'par', 'click', 'kar', 'k', 'padh', 'le']",0.0
770,"['arupananda', 'naik', 'yes', 'bro', 'court', 'say', 'know', 'ravish', 'ji', 'tell', 'u']",0.0
771,"['watch', 'link', 'bhej', 'sakta', 'hai', 'kya']",0.0
772,"['watch', 'maine', 'toh', 'aansu', 'nahi', 'dekha', 'lekin', 'modi', 'ka', 'dekha', 'tha', 'aansu', 'tune', 'bhi', 'dekha', 'hoga', 'bhul', 'gaya', 'hoga']",0.0
773,"['chandra', 'niketan', 'bro', 'court', 'say', 'atleast', 'link', 'de', 'oppose', 'modijilogon', 'ka', 'support', 'se', 'darke', 'dusra', 'kuchh', 'soch', 'rahe', 'honge']",0.0
774,"['arupananda', 'naik', 'main', 'link', 'bhej', 'deta', 'lekin', 'link', 'wale', 'comment', 'apne', 'aap', 'delete', 'ho', 'jate', 'h', 'go', 'par', 'ba', 'quotstan', 'swamy', 'maoist', 'toiquot', 'search', 'kar', 'ke', 'pahla', 'hi', 'article', 'h']",0.16666666666666666
775,"['chandra', 'niketan', 'ravish', 'ji', 'tell', 'thing', 'like', 'ravish', 'ji', 'tell', 'single', 'news', 'happen', 'bangal']",-0.07142857142857142
776,"['arupananda', 'naik', 'link', 'detect', 'hote', 'hi', 'automatically', 'delete', 'ho', 'jata', 'h', 'comment', 'ndtv', 'nhi', 'chahta', 'ki', 'kisi', 'dusre', 'website', 'ka', 'link', 'share', 'ho', 'tum', 'khud', 'kar', 'k', 'dekh', 'lo', 'wo', 'comment', 'keval', 'tumhe', 'dikhayi', 'dega', 'aur', 'kisi', 'ko', 'nhi']",0.0
777,"['watch', 'maine', 'wo', 'padha', 'still', 'doubt', 'modi', 'popularity', 'high', 'democratically', 'elect', 'governmentafter', 'arrest', 'stan', 'swamy', 'get', 'popularitydo', 'really', 'think', 'anyone', 'non', 'popular', 'bharat', 'overthrow', 'democratically', 'elect']",0.4183333333333333
778,"['arupananda', 'naik', 'say', 'leave', 'cause', 'believe', 'try', 'want', 'defeat', 'modi', 'defeat', 'democratically', 'problem', 'b']",0.0
779,"['arupananda', 'naik', 'uapa', 'apply', 'party', 'party', 'conspire', 'quotmaoistsquot', 'defeat', 'try', 'democratically']",0.0
780,"['watch', 'maoist', 'overthrow', 'government', 'country', 'like', 'bharat', 'silly', 'logic']",-0.5
781,"['watch', 'bjp', 'allege', 'party', 'conspiracy', 'maoist']",0.0
782,"['arupananda', 'naikoh', 'please', 'ask', 'silly', 'question', 'like', 'truth', 'get', 'itof', 'course', 'like', 'indira', 'gandhi', 'terminate', 'like', 'rajiv', 'gandhi', 'terminate', 'someone', 'must', 'conspire', 'end', 'succeed']",-0.5
783,"['arupananda', 'naik', 'bjp', 'give', 'evidence', 'link', 'party', 'allege', 'different', 'evidencesif', 'evidence', 'link', 'party', 'must', 'visit', 'court']",0.0
784,"['watch', 'silly', 'talk', 'go', 'mind', 'understandmodi', 'donand', 'security', 'standard', 'higher', 'previous', 'daysdrones', 'premise', 'km', 'pm', 'go', 'conduct', 'rally', 'visit']",-0.10416666666666666
785,"['watch', 'bombay', 'high', 'court', 'say', 'respect', 'struggle']",0.16
786,"['arupananda', 'naik', 'power', 'also', 'increase', 'time', 'attacker', 'also', 'ultramodern', 'weapon', 'say', 'worry', 'anything', 'happen', 'conspire', 'tension', 'free', 'bec']",0.4
787,"['arupananda', 'naik', 'terrorist', 'want', 'kill', 'modi', 'worry', 'national', 'agency', 'investigate', 'keep', 'eye', 'terrrist', 'activity', 'fool']",0.0
788,"['arupananda', 'naiknow', 'mercury', 'jupiter', 'saturn', 'wan', 'na', 'talk', 'talk', 'whataboutism', 'good']",0.24999999999999997
789,"['watch', 'ultra', 'modern', 'weapon', 'weapon', 'sure', 'overthinking']",0.35
790,"['watch', 'course', 'worry', 'try', 'kill', 'someone', 'henious', 'crime', 'say', 'national', 'agency', 'fool', 'tremendous', 'work']",0.3333333333333333
791,"['watch', 'someone', 'get', 'kill', 'modi', 'nothingclearly', 'nothing', 'bjp', 'large', 'party', 'many', 'suitable', 'leader', 'party']",0.42142857142857143
792,"['watch', 'never', 'support', 'kill', 'whatever', 'reason', 'lakh', 'rupee', 'amount', 'collectedno', 'link']",0.0
793,"['watch', 'fight', 'right', 'adivasi', 'terrorist', 'politician', 'drama', 'name', 'development', 'terrorist', 'organization']",0.2857142857142857
794,"['arupananda', 'naik', 'yes', 'court', 'say', 'wonder', 'ravish', 'ji', 'never', 'tell', 'u', 'know', 'always', 'believe', 'ravish', 'ji', 'die', 'hard', 'fan', 'cross', 'check', 'every', 'news', 'kinda', 'felt', 'like', 'heart', 'get', 'break']",-0.14583333333333334
795,"['chandra', 'niketan', 'hide', 'fact', 'know', 'better', 'afraid', 'talk', 'truthand', 'still', 'follower', 'waste', 'time', 'go', 'watch', 'zee', 'news']",-0.09999999999999999
796,"['arupananda', 'naik', 'know', 'hide', 'weapon', 'national', 'security', 'agency', 'always', 'alert']",0.0
797,"['arupananda', 'naik', 'say', 'fool', 'would', 'think', 'could', 'attack', 'well', 'national', 'agency', 'alert', 'keep', 'eye']",0.0
798,"['arupananda', 'naik', 'oh', 'know', 'want', 'kill', 'want', 'even', 'court', 'accept']",0.0
799,"['arupananda', 'naik', 'popularity', 'different', 'leader']",0.0
800,"['arupananda', 'naik', 'maosits', 'work', 'aadiwasi', 'conspire', 'kill', 'prime', 'minister', 'break', 'govt', 'illegally', 'manipulate']",-0.5
801,"['arupananda', 'naik', 'never', 'analyse', 'ravish', 'tell', 'one', 'blind', 'follower']",-0.5
802,"['chandra', 'niketan', 'sell', 'ravish', 'big', 'hypocrite', 'liar', 'tell', 'several', 'instance', 'ask', 'watch', 'news', 'channel', 'course', 'say', 'ask', 'w']",0.0
803,"['watch', 'know', 'understand', 'godi', 'medium', 'know', 'confuse']",0.0
804,"['watch', 'godi', 'medium', 'make', 'modi', 'popular', 'ask', 'question', 'central', 'government', 'get', 'fire', 'service']",0.3
805,"['watch', 'illogical', 'think', 'khatre', 'mein']",0.0
806,"['watch', 'modi', 'tell', 'price', 'good', 'go', 'cheaper']",0.7
807,"['watch', 'many', 'time', 'modi', 'get', 'expose', 'never', 'understand', 'blind', 'follower']",0.0
808,"['arupananda', 'naik', 'even', 'piddi', 'medium', 'know']",0.0
809,"['arupananda', 'naik', 'piddi', 'medium', 'defame', 'despite', 'several', 'propaganda', 'fake', 'news']",-0.19999999999999998
810,"['arupananda', 'naik', 'may', 'illogical', 'think', 'security', 'logic', 'matter']",0.0
811,"['arupananda', 'naik', 'blind', 'follower', 'ravish', 'get', 'away', 'question', 'want', 'exposedloltell', 'ravish', 'never', 'tell', 'stan', 'maosit', 'connection']",-0.5
812,"['arupananda', 'naik', 'blind', 'follower', 'ravish', 'despite', 'know', 'ravish', 'hide', 'fact', 'link', 'maoistsyet', 'defend', 'lol']",0.15000000000000002
813,"['watch', 'piddi', 'medium', 'like', 'aaj', 'tak']",0.0
814,"['watch', 'popularity', 'modi', 'decrease', 'comparison', 'previous', 'day', 'expose', 'severe', 'liar']",-0.16666666666666666
815,"['watch', 'much', 'fear', 'way', 'say', 'something', 'wrong', 'mindyou', 'fear', 'mind', 'setwhat', 'fault']",-0.15
816,"['watch', 'follower', 'respect', 'journalistbut', 'blind', 'believer', 'followerthats', 'despite', 'power', 'fear', 'everyone']",-0.5
817,"['watch', 'defend', 'liar', 'pm', 'blame', 'others']",0.0
818,"['watch', 'meet', 'darendra', 'talk', 'arrest', 'ravish', 'kumar', 'link', 'maoist', 'blame', 'never', 'help']",-0.05
819,"['watch', 'till', 'sure', 'andhbhakts', 'ravish', 'kumar', 'bhakt', 'many', 'number', 'comment', 'section', 'heart', 'start', 'beat', 'time', 'quotprime', 'time', 'ravish', 'quot']",0.5
820,['brahma'],0.0
821,"['uski', 'beti', 'ka', 'naam', 'bara', 'de', 'hai', 'dum']",0.0
822,"['aur', 'sunn', 'l', 'u']",0.0
823,"['tum', 'ho', 'e', 'u', 'r', 'n']",0.0
824,"['tera', 'dna', 'toh']",0.0
825,"['acha', 'sunn', 'aryan']",0.0
826,"['bina', 'apni', 'biwi']",0.0
827,"['ke', 'aye']",0.0
828,"['phir', 'unko', 'mili', 'shudr']",0.0
829,"['jisko', 'aaj', 'b', 'c']",0.0
830,"['shahid', 'father', 'stan', 'swami', 'amar', 'rahe']",0.0
831,"['bolte', 'hain']",0.0
832,"['aryan', 'fooked']",0.0
833,['mom'],0.0
834,"['mean', 'jo', 'religion', 'convert', 'hue', 'ho', 'usaka', 'mean', 'bhi', 'pata', 'nahi', 'maine', 'suna', 'hai', 'jesus', 'pyaar', 'batata', 'hai', 'tum', 'concert', 'nakali', 'log', 'toh', 'sirf', 'paisa', 'ke', 'liye', 'conversation', 'karate', 'ho']",-0.3125
835,"['aur', 'jo', 'bacche', 'paida', 'hue']",0.0
836,['tumho'],0.0
837,['najayaz'],0.0
838,"['mean', 'adivasi', 'ko', 'bhi', 'yahi', 'sikhate', 'ho', 'sirf', 'dusare', 'religion', 'ka', 'insult', 'karana', 'kaisa', 'ghatiya', 'religion', 'ho', 'bolate', 'ek', 'ho', 'karate', 'kuch', 'aur', 'ho', 'jesus', 'love']",0.09375
839,"['abey', 'sunn', 'lo', 'u']",0.0
840,"['aur', 'teri', 'maaaaa']",0.0
841,"['chidu', 'kya']",0.0
842,['bossdk'],0.0
843,"['tere', 'rapist', 'bhagwaan', 'ki', 'story', 'batau', 'kya']",0.0
844,"['mean', 'ja', 'beta', 'tum', 'se', 'na', 'ho', 'payega', 'tum', 'logo', 'ka', 'adivasi', 'community', 'ko', 'conveted', 'karane', 'ka', 'agenda', 'pata', 'hai', 'hame', 'humane', 'khud', 'tum', 'jaise', 'nakali', 'quotquot', 'quotquot', 'gpl', 'karke', 'bhagaya', 'hai']",-0.3125
845,"['accha', 'ye', 'brahma', 'ki', 'beti', 'kaun', 'hai']",0.0
846,"['bahut', 'rangeele', 'hai', 'teredevta']",0.0
847,"['sunega', 'kahani']",0.0
848,['bossdk'],0.0
849,"['aryan', 'ke']",0.0
850,"['mean', 'tumhare', 'jesus', 'ko', 'bhi', 'sharam', 'aati', 'hogi', 'tum', 'jaise', 'nakali', 'logo', 'religion', 'ke', 'naam', 'pe', 'sirf', 'logo', 'nafarat', 'faila', 'rahe', 'ho', 'stan', 'swamy', 'ek', 'nakali', 'dharm', 'guru', 'tha', 'isiliye', 'usaka', 'end', 'bhi', 'waisa', 'hua', 'karma', 'om', 'shanti']",-0.3125
851,"['ki', 'problem', 'hai', 'kya', 'brahma', 'ko']",0.0
852,"['suraj', 'gadge', 'kya', 'popet', 'likhana', 'bhi', 'nahi', 'aata', 'kya', 'gawar']",0.0
853,"['ye', 'brahma', 'ne', 'apni', 'beti', 'ko']",0.0
854,"['kyun', 'choda']",0.0
855,"['bhagwaan', 'hai', 'ya', 'dalla']",0.0
856,"['aur', 'ye', 'indra']",0.0
857,"['dusri', 'ki', 'biwi', 'ka', 'game', 'baja', 'diya', 'waah']",-0.4
858,"['dharm', 'hai', 'tera']",0.0
859,"['ye', 'hindu', 'ka', 'khandani', 'kaam', 'hai', 'kya']",0.0
860,"['accha', 'ye', 'toh', 'bata']",0.0
861,"['ki', 'brahma', 'ki', 'biwi', 'kaun', 'hai']",0.0
862,"['hai', 'g', 'mein', 'dum']",0.0
863,"['mean', 'lagata', 'hai', 'tum', 'garib', 'family', 'ke', 'concert', 'bacche', 'ho', 'jao', 'convert', 'hue', 'ho', 'woh', 'religion', 'ka', 'mean', 'jaan', 'jo', 'church', 'sirf', 'londiya', 'bazi', 'karoge', 'toh', 'kya', 'ghanta', 'samaj', 'aayega', 'religion', 'jesus', 'love']",-0.041666666666666664
864,"['arey', 'ye', 'brahma', 'ki', 'beti', 'ka', 'naam', 'toh', 'bata', 'de']",0.0
865,"['adhoora', 'knowledge', 'leke', 'gyan', 'mat', 'banta', 'kar', 'sirf', 'kuch', 'hindu', 'adivasi', 'hai', 'jo', 'jharkhand', 'aake', 'ba', 'gye', 'hum', 'na', 'hindu', 'na', 'hai', 'na', 'kabhi', 'rahenge', 'aur', 'tum', 'log', 'ke', 'ancesters', 'bahar', 'se', 'hai', 'eurasian']",0.0
866,"['abhishek', 'birua', 'tum', 'paiso', 'ke', 'liye', 'convert', 'ho', 'jate', 'ho', 'aur', 'adivasi', 'ki', 'baat', 'karate', 'ho', 'tum', 'khud', 'ko', 'hindu', 'maat', 'mano', 'par', 'khud', 'ki', 'adivasi', 'identity', 'paiso', 'ke', 'liye', 'maat', 'chodo', 'shayad', 'tum', 'khud', 'ko', 'adivasi', 'bhi', 'nahi', 'manate', 'honge', 'jao', 'jara', 'study', 'k']",0.0
867,"['abhishek', 'birua', 'comment', 'dekho', 'ye', 'log', 'kisi', 'religion', 'ki', 'respect', 'nahi', 'karate', 'toh', 'adivasi', 'community', 'ko', 'kya', 'samajte', 'honge', 'bacche', 'apana', 'dimag', 'bhi', 'use', 'karo', 'aur', 'tumko', 'jo', 'sahi', 'lag', 'raha', 'hai', 'woh', 'karo', 'byee']",0.0
868,"['abhishek', 'birua', 'sahi', 'jawab', 'diya', 'bhai']",0.0
869,"['abey', 'r', 'chaddi', 'gang']",0.0
870,"['ye', 'toh', 'batabrahma', 'ki', 'beti', 'ka', 'naam', 'kya', 'hai']",0.0
871,"['dusre', 'ke', 'dharm', 'ka', 'mazak', 'bana', 'raha', 'tha', 'ab', 'kya', 'hua']",0.0
872,"['tum', 'hindu', 'hum', 'adivasi', 'logo', 'ka', 'haq', 'maar', 'kar', 'jee', 'rahe', 'ho']",0.0
873,['mooooootpeeeeeyega'],0.0
874,"['mean', 'tum', 'adivasi', 'bhi', 'ban', 'gaye', 'hahahah', 'tum', 'suche', 'adivasi', 'hote', 'toh', 'meri', 'jaise', 'pehale', 'hi', 'bata', 'dete', 'jaise', 'hu', 'hindu', 'adivasi', 'adivasi', 'ki', 'kaunsi', 'cast', 'hai', 'batao', 'jara', 'mujhe']",-0.3125
875,"['agar', 'fenku', 'jebkatra', 'koi', 'kaam', 'kaa', 'hotta', 'tohh', 'ghar', 'se', 'nahi', 'bhgatee', 'gharwalee', 'es', 'anpar', 'chor', 'choukidar', 'koo']",0.0
876,"['adivasi', 'ki', 'cast', 'accord', 'indian', 'constitution', 'adivasi', 'hai']",0.0
877,"['tu', 'agar', 'hindu', 'hai', 'toh', 'adivasi', 'nahi', 'ho', 'sakta', 'kyunki', 'hindu', 'caste', 'system', 'mein', 'adivasi', 'nahi', 'hai']",0.0
878,"['aur', 'mawayega']",0.0
879,"['beta', 'tere', 'hindu', 'dharm', 'ki', 'pol', 'patti', 'khol', 'dunga']",0.0
880,"['mean', 'tum', 'anpadh', 'gawar', 'wapus', 'zhoot', 'bolane', 'aaye', 'paiso', 'ke', 'liye', 'khud', 'ki', 'adivasi', 'identity', 'bech', 'diya', 'hai', 'isiliye', 'khud', 'ko', 'adivasi', 'bolana', 'band', 'karo', 'tum', 'jaise', 'paisa', 'ke', 'liye', 'bekane', 'wale', 'ghatiya', 'log', 'samaj', 'se', 'bahar', 'rahenge', 'wahi', 'accha', 'hai']",-0.3125
881,"['tu', 'hindu', 'hai']",0.0
882,"['toh', 'mandir', 'mein', 'pujari', 'sirf', 'brahman', 'kyun', 'hai']",0.0
883,"['st', 'ke', 'reservation', 'ke', 'khilaf', 'sirf', 'brahman', 'kyun', 'hai']",0.0
884,"['adivasi', 'ko', 'neech', 'jaati', 'ka', 'bol', 'kar', 'brahman', 'kyun', 'marta', 'hai']",0.0
885,"['angrezo', 'se', 'pehle', 'adivasi', 'ko', 'padhne', 'ka', 'haq', 'kyun', 'nahi', 'tha']",0.0
886,"['angrezo', 'ke', 'saath', 'mil', 'kar', 'baniyo', 'brahman', 'aur', 'rajput', 'ne', 'kyun', 'adivasi', 'ki', 'zameen', 'par', 'kabza', 'kiya']",0.0
887,"['quot', 'adi', 'quot', 'quotfirstquot', 'quotvasiquot', 'quot', 'settlersquot', 'adivasi', 'quot', 'first', 'settlersquot', 'indegenous', 'unlike']",0.25
888,"['mean', 'paisa', 'ke', 'liye', 'adivasi', 'identity', 'bechane', 'wale', 'nakali', 'adivasi', 'quotsettlers', 'quotquotthe', 'termadivasiderives', 'hindi', 'word', 'whichmeansof', 'earliest', 'time', 'begin']",-0.3125
889,"['tell', 'u']",0.0
