,Reply,Published,sentiment
114,"['sachin', 'bhangare', 'tum', 'logone', 'sharam', 'chhod', 'didesh', 'ke', 'khilap', 'baate', 'karte', 'honaxali', 'banate', 'hodharmantaran', 'karte', 'hosharm', 'ki', 'jaroorat', 'tum', 'jaise', 'ghatiya', 'communist', 'ko', 'haijo', 'stan', 'swamy', 'jaise', 'naxali', 'ko', 'hero', 'bana', 'rahe', 'ho']",2021-07-08T19:14:36Z,0.5574
115,"['sachin', 'bhangare', 'thodi', 'tari', 'laaj', 'balageka', 'naxali', 'dharmantaran', 'karnarya', 'baddal', 'tula', 'evdhi', 'sympathy', 'ka']",2021-07-08T19:16:21Z,0.3612
116,"['sachin', 'bhangare', 'deshbhakt', 'ka', 'dna', 'hainaxali', 'deshdrohi', 'ka', 'nahi']",2021-07-08T19:17:10Z,0.0
117,"['rupesh', 'g']",2021-07-08T19:44:41Z,0.0
118,"['rupesh', 'g']",2021-07-08T19:47:16Z,0.0
119,"['rupesh', 'g']",2021-07-08T19:50:36Z,0.0
120,"['sachin', 'bhangare', 'naxali', 'pe', 'tume', 'itana', 'pyar', 'kyo', 'aa', 'raha', 'haiitani', 'mirchi', 'lagi', 'kya', 'tujhe', 'kaise', 'deshbhakt', 'hoek', 'naxali', 'deshvirodhi', 'kaam', 'karnewale', 'ko', 'support', 'karte', 'ho']",2021-07-08T20:26:06Z,0.4019
66,"['forest', 'rise', 'argue', 'good', 'guy', 'friendalways', 'use', 'saypla', 'pla', 'plapla']",2021-07-08T20:33:17Z,0.128
121,"['sachin', 'bhangare', 'tera', 'dna', 'vampanthi', 'leftist', 'dallali', 'chamcho', 'pappu', 'ka', 'hain', 'check', 'kar']",2021-07-08T20:43:15Z,0.0
299,"['sachin', 'bhangare', 'hahah', 'hahaha', 'hahah', 'hahaha', 'hahah', 'hahaha']",2021-07-08T20:52:25Z,0.8957
300,"['vivian', 'pinto', 'jesus', 'aa', 'gye', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'cancer', 'khtm', 'motapa', 'khtm', 'aj', 'vampanthi', 'terrorist', 'bhi', 'khtm', 'kg', 'daal', 'chawal', 'par', 'convert', 'hone', 'wale']",2021-07-08T21:01:34Z,-0.8779
16,['humanity'],2021-07-08T22:06:32Z,0.0
263,"['achha', 'mazak', 'kiya']",2021-07-09T00:53:27Z,0.0
122,"['lol', 'hero']",2021-07-09T00:56:42Z,0.7506
123,"['sachin', 'bhangare', 'acha', 'mazak', 'krts', 'hsaste', 'nashe']",2021-07-09T00:59:01Z,0.0
271,"['chamcha', 'medium', 'bhai', 'pillar', 'ki', 'beizzati', 'mt', 'kr']",2021-07-09T01:00:14Z,0.0
264,"['haso', 'beta', 'haslo', 'jitna', 'chahe', 'tumhara', 'bi', 'time', 'ayega']",2021-07-09T01:34:37Z,0.0
260,"['anime', 'quote', 'r', 'per', 'comment']",2021-07-09T01:35:51Z,0.0
265,"['african', 'dna']",2021-07-09T02:47:03Z,0.0
22,"['roseline', 'mathias', 'amen']",2021-07-09T02:54:49Z,0.0
184,"['may', 'die', 'custody']",2021-07-09T03:03:26Z,-0.5994
171,"['punish', 'murder', 'helpless', 'old', 'man']",2021-07-09T03:05:52Z,-0.9022
301,"['rohit', 'suryavanshi', 'hahah', 'dna']",2021-07-09T03:32:22Z,0.0
229,"['p', 'mishra', 'ashamed', 'naive', 'like', 'year', 'old', 'blind', 'follower', 'saffronwith', 'stink', 'mentality', 'ashamed', 'existence']",2021-07-09T06:01:11Z,-0.8807
230,"['p', 'mishra', 'first', 'get', 'know', 'pm', 'hm', 'international', 'leader', 'still', 'quite', 'faraway']",2021-07-09T06:02:13Z,0.0
231,"['rupesh', 'g', 'stan', 'swamy', 'utne', 'hi', 'naxali', 'jitna', 'ki', 'wo', 'kisaan', 'khalistani', 'aur', 'jitna', 'ki', 'tum', 'hindustani']",2021-07-09T06:03:36Z,0.0
232,"['p', 'mishra', 'defend', 'land', 'right', 'tribals', 'mamta', 'b', 'fight', 'land', 'singur', 'accuse', 'mr', 'stan', 'efforst', 'mamata', 'b', 'label', 'maoist', 'supporter', 'bhajpa', 'hire', 'mithun', 'chakraborty']",2021-07-09T07:06:46Z,-0.3182
233,"['sanjay', 'singha', 'preach', 'u', 'well', 'stan', 'get', 'deserve']",2021-07-09T07:21:22Z,0.2732
234,"['p', 'mishra', 'even', 'existence', 'demise', 'vaguely', 'hear', 'prime', 'accuse', 'year', 'back', 'pay', 'much', 'attention', 'take', 'notice', 'everything', 'transpire', 'preach']",2021-07-09T07:27:24Z,-0.296
192,"['siddharth', 'jain', 'one', 'say', 'naxal', 'culprit', 'etc', 'anti', 'national', 'govt', 'prove', 'till', 'shame', 'believe', 'govt', 'lie']",2021-07-09T07:31:16Z,-0.6597
235,"['sanjay', 'singha', 'stan', 'swamy', 'naxali', 'tha', 'ye', 'sabko', 'maloom', 'haiaise', 'bahot', 'saare', 'urban', 'naxal', 'desh', 'rehkar', 'deshvirodhi', 'gatividhiya', 'karte', 'haiye', 'missionary', 'logonke', 'garibi', 'ka', 'fayda', 'uthake', 'dharmqntaran', 'karte', 'haitribles', 'ko', 'government', 'ke', 'khilap', 'karke', 'dharma']",2021-07-09T07:42:11Z,0.0
124,"['sachin', 'bhangare', 'beta', 'tum', 'jaise', 'communisto', 'ka', 'koi', 'desh', 'nahi', 'hotadesh', 'ko', 'bechnewali', 'jamat', 'hai', 'ye', 'naxali', 'communist']",2021-07-09T07:44:39Z,0.0
236,"['rupesh', 'g', 'haan', 'saare', 'galt', 'hain', 'bus', 'ek', 'sarkar', 'aur', 'sarkar', 'ke', 'samarthak', 'sahi', 'hain', 'samast', 'desh', 'se', 'kisaan', 'samuday', 'ikattha', 'hua', 'tha', 'maha', 'tamil', 'nadu', 'telangana', 'bihar', 'jharkhand', 'haryana', 'mp', 'uttarakhand', 'punjab', 'aur', 'haryana', 'dilli', 'ke', 'kareeb', 'hai', 'bolkar', 'w']",2021-07-09T08:00:58Z,0.0
6,"['fr', 'stan', 'need', 'justice', 'poor', 'voice']",2021-07-09T08:23:08Z,0.0772
975,"['manjula', 'shanmugasundaram', 'guysbut', 'demon', 'spawn', 'evil', 'demon', 'obviously', 'celebrate', 'undestand', 'make', 'martyr', 'innocent', 'blood', 'call', 'god', 'u']",2021-07-09T08:24:39Z,0.4215
1014,"['rohit', 'suryavanshi', 'haha', 'saffron', 'joke', 'time', 'people', 'like', 'vote', 'underwear', 'clan', 'even', 'bigger', 'joke', 'hahahahhaha']",2021-07-09T08:26:54Z,0.836
603,"['banana', 'republic']",2021-07-09T08:28:57Z,0.0
4,"['free', 'go', 'help', 'poor', 'voice', 'justice', 'friend']",2021-07-09T08:32:45Z,0.8591
5,"['free', 'go', 'help', 'poor', 'voice', 'justice']",2021-07-09T08:39:30Z,0.743
284,"['fti', 'xx']",2021-07-09T08:59:32Z,0.0
559,"['yogita', 'sharma', 'hi', 'l', 'thinkour', 'counter', 'low']",2021-07-09T09:06:32Z,-0.2732
197,"['yes', 'ndtv', 'become', 'like', 'primetime', 'channel', 'become', 'voice', 'rule', 'party']",2021-07-09T09:23:16Z,0.7845
237,"['sanjay', 'singha', 'activist', 'want', 'bring', 'similar', 'human', 'human', 'connection', 'sentilenese', 'tribe', 'andamannow', 'heavenmissionaries', 'call', 'preacher', 'never', 'help', 'tribe', 'snatch', 'identity']",2021-07-09T09:41:31Z,-0.2401
302,"['sachin', 'bhangare', 'mera', 'dna', 'puri', 'duniya', 'main', 'hain', 'vampanthiyo', 'main', 'bhi', 'mera', 'dna', 'hain']",2021-07-09T10:00:46Z,0.0
238,"['p', 'mishra', 'jharkhand', 'wb', 'orissa', 'mamata', 'banerjee', 'also', 'help', 'tribals', 'call', 'maoist', 'identity', 'snatch', 'identity', 'first', 'place', 'give', 'identity', 'activist', 'like', 'stan', 'swa']",2021-07-09T10:30:45Z,0.6369
239,"['sanjay', 'singha', 'lol', 'talk', 'like', 'ab', 'uneducated', 'man', 'tribals', 'identity', 'rule', 'law', 'mamata', 'might', 'help', 'without', 'ask', 'convert', 'prime', 'focus', 'missonaries', 'call', 'activist', 'r']",2021-07-09T10:36:25Z,0.7906
240,"['p', 'mishra', 'okay', 'say', 'tribals', 'make', 'convert', 'gunpoint', 'greed', 'resource']",2021-07-09T13:04:52Z,-0.2023
241,"['p', 'mishra', 'fact', 'still', 'conduct', 'mindless', 'argument', 'prof', 'dark', 'regard', 'subject', 'would', 'like', 'know', 'make', 'think', 'tribals', 'quotforcefullyquot', 'turneddid', 'one', 'santhali', 'c']",2021-07-09T13:08:00Z,-0.4404
164,"['dcosta', 'ppppppq']",2021-07-09T13:15:56Z,0.0
399,"['mihir', 'singh', 'abey', 'chomu']",2021-07-09T13:26:30Z,0.0
400,"['mihir', 'singh', 'forensic', 'evidence', 'hai', 'ki', 'evidence', 'plant', 'kiya', 'tha']",2021-07-09T13:27:02Z,0.0
242,"['sanjay', 'singha', 'u', 'ever', 'read', 'history', 'u', 'could', 'simply', 'know', 'decetive', 'nature', 'fraudsgo', 'atleast', 'read', 'history', 'specially', 'hustory', 'tribals', 'activist', 'r', 'upliftment', 'tribals', 'could']",2021-07-09T13:29:45Z,0.0
401,"['mihir', 'singh', 'ishwar', 'nikoleaur', 'bhau', 'sathe', 'bjp', 'ke', 'hain', 'jo', 'arrest', 'huey', 'lynch', 'ke', 'liye']",2021-07-09T13:30:55Z,-0.34
402,"['mihir', 'singh', 'logical', 'baat', 'kar', 'bjp', 'ke', 'chintu']",2021-07-09T13:31:17Z,0.0
403,"['mihir', 'singh', 'feku', 'tarah', 'uske', 'bhakt', 'bhi']",2021-07-09T13:32:19Z,0.0
404,"['mihir', 'singh', 'chu']",2021-07-09T13:32:31Z,0.0
405,"['mihir', 'singh', 'hain']",2021-07-09T13:32:37Z,0.0
243,"['p', 'mishra', 'exactly', 'want', 'know', 'convert', 'problem']",2021-07-09T13:36:43Z,-0.34
876,"['adivasi', 'ki', 'cast', 'accord', 'indian', 'constitution', 'adivasi', 'hai']",2021-07-09T13:36:59Z,0.0
877,"['tu', 'agar', 'hindu', 'hai', 'toh', 'adivasi', 'nahi', 'ho', 'sakta', 'kyunki', 'hindu', 'caste', 'system', 'mein', 'adivasi', 'nahi', 'hai']",2021-07-09T13:37:53Z,0.0
878,"['aur', 'mawayega']",2021-07-09T13:39:04Z,0.0
879,"['beta', 'tere', 'hindu', 'dharm', 'ki', 'pol', 'patti', 'khol', 'dunga']",2021-07-09T13:40:06Z,0.0
244,"['sanjay', 'singha', 'lose', 'r', 'treat', 'slave', 'start', 'hat', 'concept', 'nationstate', 'imbibe', 'year', 'wage', 'war', 'fellow', 'community', 'fall', 'thes']",2021-07-09T13:56:00Z,-0.5994
880,"['mean', 'tum', 'anpadh', 'gawar', 'wapus', 'zhoot', 'bolane', 'aaye', 'paiso', 'ke', 'liye', 'khud', 'ki', 'adivasi', 'identity', 'bech', 'diya', 'hai', 'isiliye', 'khud', 'ko', 'adivasi', 'bolana', 'band', 'karo', 'tum', 'jaise', 'paisa', 'ke', 'liye', 'bekane', 'wale', 'ghatiya', 'log', 'samaj', 'se', 'bahar', 'rahenge', 'wahi', 'accha', 'hai']",2021-07-09T14:30:51Z,0.0
276,"['god', 'soon', 'show', 'justice', 'happy', 'fight', 'die', 'justice']",2021-07-09T14:41:14Z,0.7269
277,"['yaseen', 'khan', 'indeed', 'god', 'justice', 'show', 'mercy', 'everyone', 'particular', 'one']",2021-07-09T14:46:38Z,0.7906
741,"['haha', 'cry', 'maoist', 'rioter']",2021-07-09T15:09:13Z,-0.0258
125,"['rohit', 'suryavanshi', 'tm', 'kaha', 'ke', 'rahne', 'waala', 'h', 'bol', 'tmhre', 'uppar', 'fir', 'krna', 'h', 'tm', 'kaise', 'inko', 'bampnthi', 'kah', 'raha', 'h', 'kya', 'sabit', 'h', 'tmhre', 'pas', 'jaldi', 'btao']",2021-07-09T15:18:17Z,0.0
742,"['name', 'anything', 'truth', 'prevail', 'blind', 'man']",2021-07-09T15:23:03Z,-0.1027
524,"['saurav', 'kumar', 'andh', 'bhakt', 'happen', 'allow', 'baseless', 'shameless', 'allegation', 'brain', 'totally', 'pervert', 'twist']",2021-07-09T15:38:56Z,-0.624
7,['yes'],2021-07-09T16:29:43Z,0.4019
245,"['p', 'mishra', 'schedule', 'tribe', 'schedule', 'caste', 'ever', 'get', 'identity', 'hinduism', 'since', 'time', 'immemorial', 'big', 'humiliate', 'fight', 'actual', 'identitystance', 'society', 'even', 'today', 'missionary', 'acros']",2021-07-09T16:55:49Z,-0.7269
246,"['p', 'mishra', 'even', 'rev', 'stan', 'coax', 'people', 'convert', 'let', 'tell', 'inspire', 'someone', 'alter', 'view', 'religious', 'disposition', 'wrong', 'still', 'deserve', 'right', 'proper', 'medical', 'aid', 'bail', 'proper', 'medical', 'care', 'ranchi']",2021-07-09T17:10:21Z,0.5859
604,"['ajay', 'choudhary', 'proud', 'amit', 'shah']",2021-07-09T18:05:28Z,0.4767
247,"['sanjay', 'singha', 'stan', 'criminaland', 'hence', 'punishedthe', 'end']",2021-07-09T18:26:41Z,0.0
248,"['p', 'mishra', 'tell', 'tribals', 'anybody', 'convert', 'wrong', 'adult', 'take', 'decision', 'willingly', 'like', 'r', 'rehmanthe', 'music', 'director', 'dr', 'b', 'r', 'ambedkar']",2021-07-09T18:45:21Z,-0.1531
249,"['p', 'mishra', 'stan', 'kill', 'criminal', 'stan', 'braveheart', 'wish', 'meet', 'wish', 'know', 'personally', 'every', 'indian', 'meet', 'even', 'youespecially', 'bitterness', 'apathy', 'would', 'dilute', 'bite', 'sure']",2021-07-09T18:46:42Z,-0.743
488,"['mihir', 'patil', 'religion', 'super', 'dumbo', 'saffron', 'condition', 'bot', 'brain', 'even', 'realise', 'want', 'robotic', 'slave']",2021-07-09T18:56:56Z,0.6369
489,"['aditya', 'bakshi', 'wish', 'country', 'quotmaoistsquot', 'anyday', 'better', 'saffron', 'baldy', 'whities']",2021-07-09T18:58:22Z,0.6808
424,"['dilip', 'kumar', 'kya', 'karein', 'agar', 'ameer', 'hinduo', 'ko', 'gareeb', 'hindu', 'dikh', 'jaye', 'toh', 'koi', 'doosra', 'scene', 'mein', 'aata', 'hi', 'nahi', 'dharam', 'rakhne', 'ke', 'liye', 'hindu', 'hona', 'zaroori', 'hai', 'lekin', 'jab', 'baat', 'jaat', 'pe', 'aati', 'hai', 'toh', 'kya', 'ho', 'jata', 'hai', 'tab', 'dharam', 'kahan', 'chalajata', 'hai', 'musalmano']",2021-07-09T19:03:48Z,0.0
693,"['sumba', 'jumba', 'better', 'missionary', 'help', 'hundred', 'economically', 'oppress', 'die', 'hundred', 'martyr', 'deathsthan', 'saffron', 'fascist', 'lie', 'day', 'day']",2021-07-09T19:11:06Z,-0.4404
605,"['mr', 'good']",2021-07-09T19:16:49Z,0.4404
490,"['gamer', 'chaddiyo', 'ko', 'toh', 'videsh', 'se', 'paisa', 'milte', 'hain', 'kesar', 'ka', 'ring', 'faila', 'ke', 'danga', 'karvane', 'ke', 'pehle', 'chaddi', 'ko', 'ja', 'kar', 'updesh', 'dena']",2021-07-09T19:17:38Z,0.0
96,"['rupesh', 'g', 'tum', 'jaise', 'desh', 'ko', 'baant', 'kar', 'dimak', 'ki', 'tarah', 'chaat', 'rahe', 'hain', 'tum', 'jaiso', 'ka', 'sarvanash', 'kab', 'hoga']",2021-07-09T19:21:54Z,0.0
694,"['sanjay', 'singha', 'yeah', 'anything', 'leave', 'doesnt', 'agree', 'lie', 'kill', 'thousand', 'crpf', 'wag', 'war', 'india', 'kill', 'local', 'police', 'politician', 'true', 'personality', 'man', 'definition', 'activism', 'india', 'help', 'poor']",2021-07-09T19:23:29Z,0.6874
695,"['sumba', 'jumba', 'yeah', 'anything', 'right', 'say', 'right', 'saffron', 'jackass', 'torture', 'people', 'name', 'lower', 'caste', 'creed', 'people', 'exodus', 'greener', 'pasture', 'religion', 'get', 'humongous', 'fu']",2021-07-09T19:35:58Z,-0.9081
696,"['sanjay', 'singha', 'get', 'rap', 'church', 'modern', 'culture', 'better', 'illiterate', 'religious', 'fanatic', 'funny', 'abrahamic', 'faith', 'talk', 'caste', 'biggest', 'dalit', 'movement', 'india', 'movement', 'christian', 'dalits']",2021-07-09T19:42:10Z,0.8225
491,"['sanjay', 'singha', 'wish', 'meet', 'fate', 'one']",2021-07-10T01:54:54Z,0.4019
1015,"['jam', 'bond', 'ek', 'dharam', 'parivartan', 'karane', 'wala', 'dalal', 'chala', 'gaya']",2021-07-10T04:02:21Z,0.0
976,"['mr', 'gaya', 'ek', 'dalal', 'dharam', 'parivartan', 'karane', 'wala', 'chalo', 'kalyug', 'main', 'kuch', 'acha', 'hua']",2021-07-10T04:04:03Z,0.0
425,"['sanjay', 'singha', 'jati', 'ka', 'bhedh', 'bhaow', 'hua', 'tha', 'pr', 'ab', 'dheere', 'dheere', 'sab', 'thik', 'ho', 'raha', 'hai', 'aj', 'ek', 'pichda', 'jati', 'ka', 'president', 'hai', 'india', 'ka', 'aur', 'tu', 'bolta', 'hai', 'muslimo', 'main', 'jati', 'nahi', 'hota', 'beta', 'muslimo', 'main', 'itna', 'jada', 'jati', 'wad', 'hota', 'hai', 'ki', 'itna', 'kahi', 'kisi', 'main', 'nahi', 'hota']",2021-07-10T04:08:11Z,0.0
426,"['sanjay', 'singha', 'jab', 'muslimo', 'main', 'jati', 'wad', 'nahi', 'hota', 'phir', 'sab', 'ek', 'sath', 'kyu', 'nahi', 'rahte', 'desh', 'main', 'alag', 'alag', 'kyu', 'rahte', 'hai', 'siya', 'sunni', 'ko', 'nahi', 'dekh', 'sakta', 'sunni', 'siya', 'ko', 'nahi', 'dekh', 'sakta', 'itna', 'hai', 'ki']",2021-07-10T04:11:04Z,0.0
427,"['sanjay', 'singha', 'jab', 'bharat', 'pakistan', 'bangladesh', 'se', 'muslim', 'haaz', 'ke', 'liye', 'jate', 'hai', 'waha', 'unko', 'muslim', 'nahi', 'hindu', 'kaha', 'jata', 'hai', 'hai', 'aur', 'unke', 'sath', 'arab', 'ke', 'muslim', 'unke', 'sath', 'bura', 'wah', 'war', 'karte', 'hai', 'jitna', 'tu', 'soch', 'bhi', 'nahi', 'sakta']",2021-07-10T04:15:12Z,-0.5994
1016,"['dharam', 'parivartan', 'karane', 'wala', 'dalal', 'mr', 'gaya']",2021-07-10T04:16:26Z,0.0
977,"['dilip', 'kumar']",2021-07-10T04:45:12Z,0.0
978,"['vijay', 'yadav', 'nafrat', 'se', 'tum', 'bhare', 'ho', 'aur', 'ye', 'cristianity', 'wale', 'bhare', 'hai', 'isi', 'liye', 'logo', 'ka', 'dharm', 'parivartan', 'karate', 'hai', 'hindu', 'main', 'koi', 'yesa', 'dharam', 'parivartan', 'nahi', 'karata', 'aur', 'ager', 'jab', 'sab', 'ek', 'hai', 'phir', 'kisi', 'ka', 'dharam', 'kyu', 'pariwartan', 'kiya', 'jata', 'hai', 'garib', 'hai']",2021-07-10T04:59:07Z,0.0
979,"['vijay', 'yadav', 'mujhe', 'itna', 'pata', 'hai', 'muslim', 'ho', 'ya', 'cristianity', 'ye', 'log', 'duniya', 'main', 'sirf', 'religion', 'ka', 'company', 'khol', 'kr', 'apna', 'dhandha', 'kr', 'rahe', 'hai', 'aur', 'kuch', 'nahi', 'thoo']",2021-07-10T05:00:19Z,0.0
1017,"['rohit', 'suryavanshi', 'tm', 'v', 'eak', 'india', 'k', 'beta', 'ho', 'kya', 'ye', 'mazak', 'hai']",2021-07-10T05:23:44Z,0.0
1018,"['dilip', 'kumar', 'kya', 'aur', 'kitna', 'jante', 'unk', 'baare', 'mei', 'bhai']",2021-07-10T05:25:08Z,0.0
980,"['dilip', 'kumar']",2021-07-10T06:08:08Z,0.0
981,"['vijay', 'yadav', 'tumhara', 'baat', 'bhi', 'sahi', 'hai', 'jaati', 'ke', 'naam', 'pe', 'bahut', 'bura', 'hua', 'hai', 'aur', 'hota', 'hai', 'pr', 'ab', 'ye', 'sab', 'kam', 'hota', 'ja', 'raha', 'hai', 'sabse', 'jaruri', 'baat', 'dharam', 'pure', 'duniya', 'ke', 'manao', 'jati', 'ke', 'liye', 'ek', 'hi', 'hota', 'hai', 'dharam', 'tera', 'mera', 'nahi', 'hota', 'muslim', 'cristian', 'sikh']",2021-07-10T06:21:40Z,0.0
982,"['vijay', 'yadav', 'bhai', 'main', 'bhi', 'garib', 'choti', 'jati', 'ka', 'hu', 'humlogo', 'pe', 'bahut', 'bura', 'hua', 'hai', 'pr', 'jisne', 'kiya', 'unse', 'dusmani', 'hai', 'sanatan', 'se', 'nahi', 'kisi', 'ka', 'baap', 'mujhe', 'mere', 'family', 'ko', 'sanatan', 'se', 'nahi', 'nikal', 'sakat']",2021-07-10T06:25:45Z,0.0
97,"['sanjay', 'singha', 'nahi', 'hoga']",2021-07-10T08:20:54Z,0.0
8,"['u', 'wan', 'na', 'help', 'help', 'dont', 'try', 'fking', 'convert', 'people', 'u', 'want', 'convert', 'try', 'stop', 'u', 'achieve', 'fate', 'like', 'godhra', 'muslim', 'peace']",2021-07-10T08:25:47Z,0.8591
98,"['walk', 'corpse', 'corpse', 'ka', 'sarvanash', 'nahi', 'hoga', 'wo', 'pata', 'hai', 'main', 'dimako', 'ki', 'baat', 'kar', 'raha', 'hoon']",2021-07-10T08:26:36Z,-0.8126
193,"['forget', 'mention', 'pragya', 'thakur', 'bail', 'due', 'health', 'problem', 'walk', 'day', 'back', 'play', 'basketball', 'recently', 'dance', 'marriage', 'party', 'court']",2021-07-10T10:11:56Z,0.128
194,"['siddharth', 'jain', 'even', 'court', 'nia', 'prove', 'proof', 'hand', 'proof', 'court', 'do', 'big', 'big', 'mistake', 'way', 'cia', 'agent']",2021-07-10T10:15:17Z,0.2023
172,"['imagination', 'possible']",2021-07-10T10:18:19Z,0.0
250,"['shame', 'youtube', 'delete', 'comment', 'nationalist', 'try', 'silence', 'youtube', 'obey', 'modi', 'law', 'data', 'privacy', 'stop', 'work', 'work', 'indian', 'law', 'otherwise', 'indian', 'govt', 'ban', 'fraudulent', 'company', 'india']",2021-07-10T10:20:40Z,-0.9022
251,"['youtube', 'fraudulent', 'company', 'insert', 'mole', 'indian', 'democracy', 'weaken', 'follow', 'indian', 'data', 'law', 'boycott', 'youtube']",2021-07-10T10:28:11Z,-0.8074
252,"['absolutely', 'boycott', 'twitter', 'youtube', 'boycott', 'social', 'medium']",2021-07-10T10:36:10Z,-0.6353
1019,['bond'],2021-07-10T11:29:45Z,0.0
428,"['dilip', 'kumar', 'kya', 'bakk', 'raha', 'hai', 'india', 'mein', 'adhiktar', 'muslim', 'sunni', 'hai', 'muslim', 'toh', 'log', 'baad', 'mein', 'bane', 'wo', 'demographically', 'jahan', 'jahan', 'ko', 'belong', 'karte', 'pehle', 'se', 'wo', 'wahin', 'na', 'rahenge', 'ye', 'kya', 'matlab', 'hai', 'ki', 'saare', 'muslim', 'ek', 'saath', 'kyun', 'nahi', 'rehte', 'matlab']",2021-07-10T11:40:29Z,0.0
429,"['dilip', 'kumar', 'sahi', 'baat', 'hai', 'uae', 'arab', 'desh', 'ke', 'shia', 'indian', 'sunni', 'ke', 'saath', 'bura', 'vyawahaar', 'karte', 'hain', 'lekin', 'indian', 'muslim', 'ek', 'doosre', 'ke', 'saath', 'toh', 'aisa', 'nahi', 'karte', 'hain', 'nakitni', 'unity', 'hoti', 'hai', 'sab', 'mein', 'ye', 'baaki', 'dharm', 'ke', 'indian', 'kyun', 'nahi', 'seekhte', 'hain']",2021-07-10T11:45:37Z,0.0
9,"['walk', 'corpse', 'ur', 'usage', 'abusive', 'language', 'show', 'ur', 'culture', 'seem', 'respectful', 'othersso', 'learn', 'respectful', 'others', 'behave', 'like', 'social', 'human', 'start', 'comment', 'different', 'platform']",2021-07-10T11:46:36Z,-0.1027
430,"['dilip', 'kumar', 'agar', 'rev', 'stan', 'un', 'ki', 'madad', 'kar', 'raha', 'tha', 'toh', 'wo', 'isliye', 'kyunki', 'unhe', 'baaki', 'call', 'oopar', 'jaati', 'ke', 'logo', 'ne', 'total', 'neglect', 'kar', 'rakha', 'tha', 'na', 'log', 'na', 'govt', 'kuch', 'kar', 'payi', 'logo', 'ke', 'liye', 'ye', 'jeeye', 'ya', 'mareisse', 'kisi', 'ko', 'koi', 'fark', 'nahi', 'padta', 'ha']",2021-07-10T11:49:39Z,-0.1531
1020,"['sanjay', 'singha', 'vampanthi', 'chamcho', 'ko', 'rota', 'hua', 'dekh', 'kar', 'acha', 'laga']",2021-07-10T12:07:21Z,0.0
1021,"['jam', 'bond', 'vampanthiyo', 'ki', 'oukaad', 'puri', 'duniya', 'janti', 'hain', 'puri', 'duniya', 'main', 'n', 'million', 'logo', 'ko', 'mara', 'hai', 'vampanthi', 'yo', 'ne']",2021-07-10T12:09:48Z,0.0
1022,"['jam', 'bond', 'india', 'ka', 'beta', 'acha', 'joke', 'mara', 'hain']",2021-07-10T12:12:31Z,0.296
126,"['md', 'saif', 'ali', 'acha', 'joke', 'mara', 'hain', 'vampanthi', 'muslim', 'bhai', 'bhai']",2021-07-10T12:22:03Z,0.296
492,"['aditya', 'bakshi', 'wish', 'long', 'hard', 'fuel', 'many', 'rise', 'keep', 'wishingthe', 'list', 'gona', 'longthis', 'brit', 'suppress', 'come', 'finally', 'brit', 'leave', 'keep', 'w']",2021-07-10T12:22:07Z,0.2732
1023,"['rohit', 'suryavanshi', 'dakshinpanti', 'kukur', 'parpeedan', 'kamuk', 'hote', 'hain', 'ye', 'sab', 'jaante', 'haindoosro', 'ke', 'dukh', 'dard', 'mein', 'bhagwa', 'kukuro', 'ko', 'anand', 'milta', 'hai', 'ye', 'sab', 'dekh', 'hi', 'chuke', 'hainaisa', 'hi', 'kuch', 'un', 'magroor', 'angrezo', 'ne', 'bhi', 'kiya', 'tha', 'lekin', 'jitni', 'zor', 'zabardasti', 'un', 'gadhi']",2021-07-10T12:35:23Z,0.0
983,"['dilip', 'kumar', 'tujh', 'jaise', 'bhediyo', 'ka', 'number', 'bhi', 'aayega', 'jo', 'chaurasi', 'saal', 'ke', 'buddho', 'ko', 'maar', 'ke', 'chain', 'paate', 'hain']",2021-07-10T12:39:02Z,0.0772
984,"['dilip', 'kumar', 'koi', 'kahin', 'apni', 'marzi', 'se', 'dharam', 'badalta', 'hai', 'tereko', 'kya', 'khujili', 'hoti', 'hai', 'aur', 'kyun', 'tu', 'toh', 'apna', 'dharam', 'nahi', 'badal', 'raha', 'na', 'tu', 'apne', 'mein', 'reh', 'tereko', 'kya', 'problem', 'hai', 'tune', 'sabke', 'dharm', 'ka', 'theka', 'le', 'rakha', 'hai']",2021-07-10T12:40:15Z,-0.4019
985,"['dilip', 'kumar', 'tujhe', 'pata', 'hai', 'na', 'dr', 'bhim', 'rao', 'ambedkar', 'ji', 'ne', 'bhi', 'apna', 'dharam', 'badla', 'thabuddhist', 'ban', 'gaye', 'hindu', 'hona', 'unhe', 'itna', 'bekaar', 'laga', 'ki', 'wo', 'aur', 'lakh', 'logo', 'ne', 'ek', 'saath', 'buddhism', 'mein', 'convert', 'ho', 'gaye', 'r', 'rehman', 'toh', 'neechi', 'jaati', 'ka', 'tha', 'bhi', 'nahi', 'apni']",2021-07-10T12:44:41Z,-0.5574
